#chr	pos	coverage
AY184221	94	4
AY184221	95	4719
AY184221	96	4738
AY184221	97	5101
AY184221	98	5232
AY184221	99	5257
AY184221	100	5366
AY184221	101	5374
AY184221	102	5380
AY184221	103	5500
AY184221	104	5536
AY184221	105	6928
AY184221	106	6989
AY184221	107	7030
AY184221	108	7062
AY184221	109	7080
AY184221	110	7318
AY184221	111	7333
AY184221	112	7398
AY184221	113	7689
AY184221	114	7854
AY184221	115	8288
AY184221	116	8330
AY184221	117	8351
AY184221	118	8580
AY184221	119	8628
AY184221	120	9146
AY184221	121	9192
AY184221	122	9220
AY184221	123	9555
AY184221	124	9576
AY184221	125	9634
AY184221	126	9980
AY184221	127	10412
AY184221	128	10423
AY184221	129	12538
AY184221	130	12557
AY184221	131	13571
AY184221	132	13639
AY184221	133	13790
AY184221	134	13912
AY184221	135	14050
AY184221	136	14166
AY184221	137	14287
AY184221	138	14317
AY184221	139	14549
AY184221	140	14930
AY184221	141	15335
AY184221	142	15389
AY184221	143	15440
AY184221	144	15515
AY184221	145	15665
AY184221	146	15845
AY184221	147	15960
AY184221	148	16072
AY184221	149	16083
AY184221	150	16093
AY184221	151	16201
AY184221	152	16228
AY184221	153	16264
AY184221	154	16389
AY184221	155	16470
AY184221	156	16710
AY184221	157	16860
AY184221	158	16870
AY184221	159	16890
AY184221	160	16906
AY184221	161	16978
AY184221	162	17256
AY184221	163	17284
AY184221	164	17344
AY184221	165	17447
AY184221	166	17477
AY184221	167	17908
AY184221	168	17995
AY184221	169	18003
AY184221	170	18599
AY184221	171	18597
AY184221	172	18797
AY184221	173	19173
AY184221	174	19179
AY184221	175	19271
AY184221	176	19252
AY184221	177	19376
AY184221	178	19695
AY184221	179	19738
AY184221	180	19788
AY184221	181	19799
AY184221	182	19861
AY184221	183	19928
AY184221	184	19980
AY184221	185	20001
AY184221	186	20073
AY184221	187	20143
AY184221	188	20242
AY184221	189	20359
AY184221	190	20479
AY184221	191	21158
AY184221	192	21413
AY184221	193	21567
AY184221	194	21579
AY184221	195	21617
AY184221	196	21773
AY184221	197	22029
AY184221	198	22043
AY184221	199	22246
AY184221	200	22156
AY184221	201	22630
AY184221	202	22644
AY184221	203	22758
AY184221	204	22777
AY184221	205	22798
AY184221	206	22780
AY184221	207	22796
AY184221	208	23083
AY184221	209	23590
AY184221	210	23965
AY184221	211	24000
AY184221	212	23999
AY184221	213	24066
AY184221	214	24187
AY184221	215	24193
AY184221	216	24201
AY184221	217	24246
AY184221	218	24282
AY184221	219	24462
AY184221	220	24492
AY184221	221	24616
AY184221	222	24622
