#chr	pos	coverage
AY184221	73	1
AY184221	74	1
AY184221	75	1
AY184221	76	1
AY184221	77	2
AY184221	78	40
AY184221	79	42
AY184221	80	60
AY184221	81	64
AY184221	82	72
AY184221	83	1066
AY184221	84	1082
AY184221	85	1178
AY184221	86	1204
AY184221	87	1210
AY184221	88	1258
AY184221	89	1262
AY184221	90	1333
AY184221	91	1412
AY184221	92	1431
AY184221	93	1480
AY184221	94	1484
AY184221	95	4970
AY184221	96	4975
AY184221	97	5179
AY184221	98	5301
AY184221	99	5315
AY184221	100	5388
AY184221	101	5393
AY184221	102	5398
AY184221	103	5518
AY184221	104	5553
AY184221	105	6943
AY184221	106	7004
AY184221	107	7045
AY184221	108	7076
AY184221	109	7092
AY184221	110	7330
AY184221	111	7344
AY184221	112	7408
AY184221	113	7699
AY184221	114	7862
AY184221	115	8296
AY184221	116	8337
AY184221	117	8357
AY184221	118	8586
AY184221	119	8633
AY184221	120	9151
AY184221	121	9196
AY184221	122	9222
AY184221	123	9556
AY184221	124	9575
AY184221	125	9633
AY184221	126	9979
AY184221	127	10411
AY184221	128	10422
AY184221	129	12537
AY184221	130	12556
AY184221	131	13570
AY184221	132	13638
AY184221	133	13789
AY184221	134	13911
AY184221	135	14048
AY184221	136	14164
AY184221	137	14286
AY184221	138	14315
AY184221	139	14547
AY184221	140	14928
AY184221	141	15334
AY184221	142	15388
AY184221	143	15439
AY184221	144	15514
AY184221	145	15664
AY184221	146	15844
AY184221	147	15959
AY184221	148	16071
AY184221	149	16082
AY184221	150	16092
AY184221	151	16200
AY184221	152	16227
AY184221	153	16263
AY184221	154	16388
AY184221	155	16469
AY184221	156	16709
AY184221	157	16859
AY184221	158	16869
AY184221	159	16889
AY184221	160	16905
AY184221	161	16977
AY184221	162	17255
AY184221	163	17283
AY184221	164	17343
AY184221	165	17446
AY184221	166	17476
AY184221	167	17907
AY184221	168	17994
AY184221	169	18002
AY184221	170	18598
AY184221	171	18596
AY184221	172	18796
AY184221	173	19172
AY184221	174	19178
AY184221	175	19270
AY184221	176	19251
AY184221	177	19375
AY184221	178	19694
AY184221	179	19737
AY184221	180	19787
AY184221	181	19798
AY184221	182	19860
AY184221	183	19927
AY184221	184	19979
AY184221	185	20000
AY184221	186	20072
AY184221	187	20142
AY184221	188	20241
AY184221	189	20358
AY184221	190	20478
AY184221	191	21157
AY184221	192	21412
AY184221	193	21566
AY184221	194	21578
AY184221	195	21616
AY184221	196	21772
AY184221	197	22028
AY184221	198	22042
AY184221	199	22245
AY184221	200	22155
AY184221	201	22629
AY184221	202	22643
AY184221	203	22757
AY184221	204	22776
AY184221	205	22797
AY184221	206	22779
AY184221	207	22795
AY184221	208	23082
AY184221	209	23589
AY184221	210	23964
AY184221	211	23999
AY184221	212	23998
AY184221	213	24065
AY184221	214	24186
AY184221	215	24192
AY184221	216	24200
AY184221	217	24245
AY184221	218	24281
AY184221	219	24461
AY184221	220	24491
AY184221	221	24615
AY184221	222	24621
AY184221	223	24649
AY184221	224	24902
AY184221	225	25009
AY184221	226	25409
AY184221	227	25437
AY184221	228	25733
AY184221	229	25826
AY184221	230	25857
AY184221	231	25924
AY184221	232	25926
AY184221	233	26010
AY184221	234	26041
AY184221	235	26085
AY184221	236	26756
AY184221	237	26713
AY184221	238	27039
AY184221	239	27046
AY184221	240	27107
AY184221	241	27169
AY184221	242	27194
AY184221	243	27358
AY184221	244	27416
AY184221	245	27305
AY184221	246	27373
AY184221	247	27406
AY184221	248	27476
AY184221	249	27483
AY184221	250	27517
AY184221	251	27579
AY184221	252	27544
AY184221	253	28681
AY184221	254	28869
AY184221	255	29011
AY184221	256	29124
AY184221	257	29146
AY184221	258	29359
AY184221	259	29387
AY184221	260	29403
AY184221	261	29455
AY184221	262	29033
AY184221	263	29258
AY184221	264	29476
AY184221	265	29493
AY184221	266	29611
AY184221	267	29595
AY184221	268	29776
AY184221	269	29795
AY184221	270	29822
AY184221	271	29886
AY184221	272	29792
AY184221	273	29924
AY184221	274	30013
AY184221	275	30036
AY184221	276	30062
AY184221	277	30053
AY184221	278	30061
AY184221	279	30168
AY184221	280	30309
AY184221	281	30372
AY184221	282	30430
AY184221	283	30478
AY184221	284	30504
AY184221	285	30602
AY184221	286	30614
AY184221	287	30728
AY184221	288	30766
AY184221	289	30735
AY184221	290	30892
AY184221	291	30865
AY184221	292	31258
AY184221	293	31416
AY184221	294	31471
AY184221	295	31594
AY184221	296	31507
AY184221	297	31685
AY184221	298	31706
AY184221	299	32199
AY184221	300	32305
AY184221	301	32164
AY184221	302	32267
AY184221	303	32243
AY184221	304	32294
AY184221	305	32733
AY184221	306	32721
AY184221	307	33684
AY184221	308	33499
AY184221	309	33622
AY184221	310	33641
AY184221	311	33946
AY184221	312	34112
AY184221	313	34127
AY184221	314	34036
AY184221	315	34005
AY184221	316	33774
AY184221	317	33850
AY184221	318	33910
AY184221	319	34013
AY184221	320	33871
AY184221	321	33909
AY184221	322	33974
AY184221	323	33986
AY184221	324	34157
AY184221	325	35390
AY184221	326	35661
AY184221	327	35629
AY184221	328	35679
AY184221	329	35730
AY184221	330	35994
AY184221	331	36015
AY184221	332	36030
AY184221	333	36124
AY184221	334	34768
AY184221	335	35797
AY184221	336	35837
AY184221	337	36019
AY184221	338	36159
AY184221	339	36207
AY184221	340	36379
AY184221	341	36433
AY184221	342	36538
AY184221	343	36497
AY184221	344	36318
AY184221	345	36308
AY184221	346	36282
AY184221	347	36304
AY184221	348	36289
AY184221	349	36362
AY184221	350	36305
AY184221	351	36445
AY184221	352	36603
AY184221	353	37088
AY184221	354	37286
AY184221	355	37232
AY184221	356	37269
AY184221	357	37274
AY184221	358	37334
AY184221	359	37864
AY184221	360	37893
AY184221	361	37937
AY184221	362	37572
AY184221	363	37700
AY184221	364	37735
AY184221	365	37764
AY184221	366	37826
AY184221	367	37767
AY184221	368	37897
AY184221	369	37992
AY184221	370	38112
AY184221	371	38135
AY184221	372	38216
AY184221	373	38253
AY184221	374	38270
AY184221	375	38320
AY184221	376	38314
AY184221	377	38633
AY184221	378	38623
AY184221	379	38427
AY184221	380	38452
AY184221	381	38224
AY184221	382	38290
AY184221	383	38513
AY184221	384	37424
AY184221	385	37308
AY184221	386	37086
AY184221	387	36994
AY184221	388	37092
AY184221	389	37063
AY184221	390	37200
AY184221	391	37174
AY184221	392	36943
AY184221	393	36816
AY184221	394	36842
AY184221	395	36950
AY184221	396	37219
AY184221	397	37234
AY184221	398	37206
AY184221	399	37161
AY184221	400	37122
AY184221	401	37140
AY184221	402	36996
AY184221	403	37045
AY184221	404	37687
AY184221	405	37717
AY184221	406	37483
AY184221	407	37623
AY184221	408	37287
AY184221	409	37421
AY184221	410	37351
AY184221	411	37281
AY184221	412	37283
AY184221	413	36220
AY184221	414	37467
AY184221	415	38020
AY184221	416	37874
AY184221	417	37672
AY184221	418	37879
AY184221	419	37655
AY184221	420	37715
AY184221	421	37512
AY184221	422	37468
AY184221	423	37527
AY184221	424	35478
AY184221	425	35640
AY184221	426	35600
AY184221	427	35528
AY184221	428	35431
AY184221	429	35458
AY184221	430	35066
AY184221	431	35064
AY184221	432	34945
AY184221	433	34834
AY184221	434	35093
AY184221	435	35469
AY184221	436	35055
AY184221	437	36082
AY184221	438	36089
AY184221	439	36031
AY184221	440	36092
AY184221	441	35893
AY184221	442	35673
AY184221	443	35736
AY184221	444	35378
AY184221	445	35508
AY184221	446	34850
AY184221	447	35230
AY184221	448	35249
AY184221	449	35216
AY184221	450	35293
AY184221	451	35217
AY184221	452	35196
AY184221	453	35291
AY184221	454	35234
AY184221	455	35393
AY184221	456	35285
AY184221	457	35331
AY184221	458	35411
AY184221	459	35562
AY184221	460	35586
AY184221	461	35594
AY184221	462	35478
AY184221	463	35414
AY184221	464	35379
AY184221	465	35491
AY184221	466	35526
AY184221	467	35435
AY184221	468	35273
AY184221	469	35532
AY184221	470	36075
AY184221	471	36079
AY184221	472	36093
AY184221	473	35992
AY184221	474	35592
AY184221	475	35616
AY184221	476	35666
AY184221	477	35955
AY184221	478	35575
AY184221	479	35014
AY184221	480	34904
AY184221	481	34948
AY184221	482	35080
AY184221	483	35039
AY184221	484	35020
AY184221	485	34939
AY184221	486	34713
AY184221	487	34783
AY184221	488	34794
AY184221	489	34764
AY184221	490	34650
AY184221	491	34575
AY184221	492	34465
AY184221	493	34474
AY184221	494	34500
AY184221	495	34561
AY184221	496	34469
AY184221	497	34526
AY184221	498	34457
AY184221	499	34438
AY184221	500	34346
AY184221	501	34050
AY184221	502	34026
AY184221	503	34016
AY184221	504	34024
AY184221	505	34099
AY184221	506	34125
AY184221	507	34119
AY184221	508	34020
AY184221	509	34036
AY184221	510	33867
AY184221	511	33832
AY184221	512	33748
AY184221	513	34095
AY184221	514	34110
AY184221	515	34212
AY184221	516	34239
AY184221	517	34212
