#chr	pos	coverage
AY184220	94	43
AY184220	95	4384
AY184220	96	4682
AY184220	97	4779
AY184220	98	4997
AY184220	99	5071
AY184220	100	5071
AY184220	101	5318
AY184220	102	5424
AY184220	103	5459
AY184220	104	6121
AY184220	105	6175
AY184220	106	6193
AY184220	107	6241
AY184220	108	6255
AY184220	109	6294
AY184220	110	6350
AY184220	111	6355
AY184220	112	6488
AY184220	113	6577
AY184220	114	6601
AY184220	115	6628
AY184220	116	6633
AY184220	117	6775
AY184220	118	6792
AY184220	119	6975
AY184220	120	7143
AY184220	121	7156
AY184220	122	7243
AY184220	123	7277
AY184220	124	8684
AY184220	125	8740
AY184220	126	8798
AY184220	127	9809
AY184220	128	9824
AY184220	129	10526
AY184220	130	10554
AY184220	131	10597
AY184220	132	10688
AY184220	133	10783
AY184220	134	10942
AY184220	135	10961
AY184220	136	11087
AY184220	137	11445
AY184220	138	12141
AY184220	139	13101
AY184220	140	13236
AY184220	141	13250
AY184220	142	13758
AY184220	143	13786
AY184220	144	14953
AY184220	145	15080
AY184220	146	15490
AY184220	147	15523
AY184220	148	15509
AY184220	149	15847
AY184220	150	15938
AY184220	151	15959
AY184220	152	16120
AY184220	153	16163
AY184220	154	16548
AY184220	155	16770
AY184220	156	16760
AY184220	157	16808
AY184220	158	16787
AY184220	159	16880
AY184220	160	17086
AY184220	161	17119
AY184220	162	17170
AY184220	163	17217
AY184220	164	17244
AY184220	165	17463
AY184220	166	17560
AY184220	167	17576
AY184220	168	18073
AY184220	169	18108
AY184220	170	18288
AY184220	171	18524
AY184220	172	18537
AY184220	173	18689
AY184220	174	18778
AY184220	175	18907
AY184220	176	18987
AY184220	177	19075
AY184220	178	19208
AY184220	179	19230
AY184220	180	19301
AY184220	181	19314
AY184220	182	19480
AY184220	183	19512
AY184220	184	19551
AY184220	185	20177
AY184220	186	20299
AY184220	187	20423
AY184220	188	20800
AY184220	189	23414
AY184220	190	24393
AY184220	191	24417
AY184220	192	24435
AY184220	193	24451
AY184220	194	24500
AY184220	195	24628
AY184220	196	24690
AY184220	197	24890
AY184220	198	24765
AY184220	199	24972
AY184220	200	25002
AY184220	201	25010
AY184220	202	25042
AY184220	203	25071
AY184220	204	25143
AY184220	205	25164
AY184220	206	25232
AY184220	207	25320
AY184220	208	26189
AY184220	209	26215
AY184220	210	26225
AY184220	211	26272
AY184220	212	26382
AY184220	213	26434
AY184220	214	26441
AY184220	215	26491
AY184220	216	26542
AY184220	217	26592
AY184220	218	26680
AY184220	219	26703
AY184220	220	26712
AY184220	221	26719
AY184220	222	27130
AY184220	223	27223
AY184220	224	27399
AY184220	225	27430
AY184220	226	27559
AY184220	227	27785
AY184220	228	27804
AY184220	229	27908
AY184220	230	27937
AY184220	231	28022
AY184220	232	28163
AY184220	233	28182
AY184220	234	28578
AY184220	235	28572
AY184220	236	28631
AY184220	237	28768
AY184220	238	28837
AY184220	239	28876
AY184220	240	28883
AY184220	241	28917
AY184220	242	29005
AY184220	243	28955
AY184220	244	29153
AY184220	245	29154
AY184220	246	29185
AY184220	247	29259
AY184220	248	29279
AY184220	249	29391
AY184220	250	29469
AY184220	251	30079
AY184220	252	30486
AY184220	253	30486
AY184220	254	30523
AY184220	255	30670
AY184220	256	30789
AY184220	257	30860
AY184220	258	30904
AY184220	259	30931
AY184220	260	30872
AY184220	261	31026
AY184220	262	31229
AY184220	263	31288
AY184220	264	31279
AY184220	265	31320
AY184220	266	31426
AY184220	267	31457
AY184220	268	31493
AY184220	269	31533
AY184220	270	31509
AY184220	271	31725
AY184220	272	31529
AY184220	273	31586
AY184220	274	31610
AY184220	275	31599
AY184220	276	31679
AY184220	277	31745
AY184220	278	31845
AY184220	279	31878
AY184220	280	31917
AY184220	281	31992
AY184220	282	32012
AY184220	283	32105
AY184220	284	32124
AY184220	285	32215
AY184220	286	32331
AY184220	287	32324
AY184220	288	32414
AY184220	289	32404
AY184220	290	32695
AY184220	291	32904
AY184220	292	32974
AY184220	293	33065
AY184220	294	33060
AY184220	295	33073
AY184220	296	33097
AY184220	297	33352
AY184220	298	33455
AY184220	299	33387
AY184220	300	33457
AY184220	301	33443
AY184220	302	33464
AY184220	303	33972
AY184220	304	34036
AY184220	305	34631
AY184220	306	34561
AY184220	307	34606
AY184220	308	34647
AY184220	309	35257
AY184220	310	35493
AY184220	311	35534
AY184220	312	35465
AY184220	313	35523
AY184220	314	35334
AY184220	315	35438
AY184220	316	35529
AY184220	317	35605
AY184220	318	35223
AY184220	319	35275
AY184220	320	35285
AY184220	321	35293
AY184220	322	35336
AY184220	323	35641
AY184220	324	36176
AY184220	325	36166
AY184220	326	36186
AY184220	327	36287
AY184220	328	36549
AY184220	329	36573
AY184220	330	36599
AY184220	331	36674
AY184220	332	36397
AY184220	333	36579
AY184220	334	36595
AY184220	335	36722
AY184220	336	36724
AY184220	337	36646
AY184220	338	36820
AY184220	339	36811
AY184220	340	36997
AY184220	341	37002
AY184220	342	37025
AY184220	343	37105
AY184220	344	37095
AY184220	345	37148
AY184220	346	37328
AY184220	347	37390
AY184220	348	37406
AY184220	349	37439
AY184220	350	37556
AY184220	351	37966
AY184220	352	38130
AY184220	353	38141
AY184220	354	38198
AY184220	355	38200
AY184220	356	38164
AY184220	357	38380
AY184220	358	38602
AY184220	359	38688
AY184220	360	38489
AY184220	361	38590
AY184220	362	39175
AY184220	363	39438
AY184220	364	39550
AY184220	365	39543
AY184220	366	39554
AY184220	367	39579
AY184220	368	39629
AY184220	369	39675
AY184220	370	39749
AY184220	371	39780
AY184220	372	39811
AY184220	373	39751
AY184220	374	40671
AY184220	375	40985
AY184220	376	41048
AY184220	377	40972
AY184220	378	40836
AY184220	379	40656
AY184220	380	40979
AY184220	381	41098
AY184220	382	40333
AY184220	383	39461
AY184220	384	38937
AY184220	385	38950
AY184220	386	39126
AY184220	387	39239
AY184220	388	40535
AY184220	389	40355
AY184220	390	40237
AY184220	391	40204
AY184220	392	40145
AY184220	393	41322
AY184220	394	41165
AY184220	395	40944
AY184220	396	41022
AY184220	397	40250
AY184220	398	40167
AY184220	399	40116
AY184220	400	40069
AY184220	401	40153
AY184220	402	40000
AY184220	403	39864
AY184220	404	39975
AY184220	405	39380
AY184220	406	39680
AY184220	407	39734
AY184220	408	39722
AY184220	409	39732
AY184220	410	39355
AY184220	411	39397
AY184220	412	40034
AY184220	413	40092
AY184220	414	39900
AY184220	415	40037
AY184220	416	39929
AY184220	417	39977
AY184220	418	39895
AY184220	419	39876
AY184220	420	39947
AY184220	421	39275
AY184220	422	39372
AY184220	423	39272
AY184220	424	38906
AY184220	425	38750
AY184220	426	38777
AY184220	427	38824
AY184220	428	38511
AY184220	429	38612
AY184220	430	37963
AY184220	431	38005
AY184220	432	38288
AY184220	433	37864
AY184220	434	39676
AY184220	435	39827
AY184220	436	39788
AY184220	437	39921
AY184220	438	39664
AY184220	439	39393
AY184220	440	39084
AY184220	441	38654
AY184220	442	38733
AY184220	443	37321
AY184220	444	37192
AY184220	445	37098
AY184220	446	37125
AY184220	447	37174
AY184220	448	37402
AY184220	449	37389
AY184220	450	37381
AY184220	451	37463
AY184220	452	37587
AY184220	453	37477
AY184220	454	37253
AY184220	455	37167
AY184220	456	37277
AY184220	457	37216
AY184220	458	37198
AY184220	459	37067
AY184220	460	37012
AY184220	461	36942
AY184220	462	37041
AY184220	463	37088
AY184220	464	37022
AY184220	465	36852
AY184220	466	36960
AY184220	467	37188
AY184220	468	37183
AY184220	469	37152
AY184220	470	37001
AY184220	471	36692
AY184220	472	36687
AY184220	473	36681
AY184220	474	36773
AY184220	475	36525
AY184220	476	36112
AY184220	477	36037
AY184220	478	35914
AY184220	479	36079
AY184220	480	35897
AY184220	481	35674
AY184220	482	35711
AY184220	483	35630
AY184220	484	35738
AY184220	485	35737
AY184220	486	35520
AY184220	487	35472
AY184220	488	35398
AY184220	489	35254
AY184220	490	34226
AY184220	491	34147
AY184220	492	34131
AY184220	493	34108
AY184220	494	34126
AY184220	495	34098
AY184220	496	34176
AY184220	497	33972
AY184220	498	33939
AY184220	499	34078
AY184220	500	34011
AY184220	501	34026
AY184220	502	34001
AY184220	503	33979
AY184220	504	33946
AY184220	505	33926
AY184220	506	33961
AY184220	507	33720
AY184220	508	33523
AY184220	509	33475
AY184220	510	33615
AY184220	511	33791
AY184220	512	33756
AY184220	513	33739
AY184220	514	33631
AY184220	515	33553
AY184220	516	33567
AY184220	517	33520
AY184220	518	33562
AY184220	519	33404
AY184220	520	33394
AY184220	521	33458
AY184220	522	33351
AY184220	523	33326
AY184220	524	33366
AY184220	525	33302
AY184220	526	33295
AY184220	527	33015
AY184220	528	33048
AY184220	529	33148
AY184220	530	33121
AY184220	531	33276
AY184220	532	33089
AY184220	533	32936
AY184220	534	32995
AY184220	535	32799
AY184220	536	32900
AY184220	537	32837
AY184220	538	32770
AY184220	539	32809
AY184220	540	32824
AY184220	541	32872
AY184220	542	32856
AY184220	543	33130
AY184220	544	32624
AY184220	545	32516
AY184220	546	32562
AY184220	547	32395
AY184220	548	32385
AY184220	549	32438
AY184220	550	32466
AY184220	551	32256
AY184220	552	31972
AY184220	553	31833
AY184220	554	31924
AY184220	555	31904
AY184220	556	31925
AY184220	557	31887
AY184220	558	31936
AY184220	559	31847
AY184220	560	31871
AY184220	561	31915
AY184220	562	31837
AY184220	563	31852
AY184220	564	31746
AY184220	565	31776
AY184220	566	31683
AY184220	567	31671
