#chr	pos	coverage
AY184219	92	1
AY184219	93	2
AY184219	94	108
AY184219	95	23558
AY184219	96	23751
AY184219	97	26609
AY184219	98	28225
AY184219	99	29284
AY184219	100	29368
AY184219	101	29477
AY184219	102	29993
AY184219	103	31195
AY184219	104	32537
AY184219	105	33044
AY184219	106	33059
AY184219	107	33275
AY184219	108	33303
AY184219	109	33368
AY184219	110	33927
AY184219	111	34020
AY184219	112	34964
AY184219	113	37081
AY184219	114	37303
AY184219	115	37859
AY184219	116	37871
AY184219	117	38973
AY184219	118	39063
AY184219	119	40275
AY184219	120	40492
AY184219	121	40551
AY184219	122	40969
AY184219	123	41152
AY184219	124	50379
AY184219	125	50483
AY184219	126	50561
AY184219	127	57562
AY184219	128	57664
AY184219	129	61964
AY184219	130	62076
AY184219	131	62281
AY184219	132	62773
AY184219	133	62914
AY184219	134	63724
AY184219	135	63841
AY184219	136	64581
AY184219	137	66063
AY184219	138	67499
AY184219	139	73661
AY184219	140	73678
AY184219	141	73938
AY184219	142	74213
AY184219	143	74602
AY184219	144	79851
AY184219	145	80284
AY184219	146	82309
AY184219	147	82872
AY184219	148	82855
AY184219	149	84640
AY184219	150	85285
AY184219	151	85688
AY184219	152	85918
AY184219	153	86595
AY184219	154	89297
AY184219	155	92371
AY184219	156	92868
AY184219	157	92966
AY184219	158	93793
AY184219	159	94314
AY184219	160	95805
AY184219	161	96441
AY184219	162	96763
AY184219	163	99049
AY184219	164	99168
AY184219	165	100210
AY184219	166	100731
AY184219	167	102474
AY184219	168	105624
AY184219	169	105703
AY184219	170	106363
AY184219	171	107995
AY184219	172	108712
AY184219	173	109249
AY184219	174	109705
AY184219	175	109798
AY184219	176	110215
AY184219	177	110620
AY184219	178	110783
AY184219	179	110946
AY184219	180	111397
AY184219	181	111585
AY184219	182	115712
AY184219	183	116944
AY184219	184	117466
AY184219	185	123129
AY184219	186	123678
AY184219	187	134484
AY184219	188	134874
AY184219	189	150432
AY184219	190	160318
AY184219	191	161200
AY184219	192	161736
AY184219	193	162393
AY184219	194	161741
AY184219	195	162886
AY184219	196	162132
AY184219	197	163625
AY184219	198	161676
AY184219	199	162575
AY184219	200	163312
AY184219	201	163531
AY184219	202	163675
AY184219	203	164072
AY184219	204	164060
AY184219	205	164234
AY184219	206	164445
AY184219	207	164936
AY184219	208	169852
AY184219	209	170872
AY184219	210	171087
AY184219	211	171255
AY184219	212	171346
AY184219	213	171436
AY184219	214	171462
AY184219	215	171579
AY184219	216	172262
AY184219	217	171973
AY184219	218	172427
AY184219	219	172793
AY184219	220	172818
AY184219	221	174166
AY184219	222	174413
AY184219	223	176641
AY184219	224	177245
AY184219	225	177498
AY184219	226	179681
AY184219	227	180573
AY184219	228	181374
AY184219	229	181343
AY184219	230	181014
AY184219	231	181811
AY184219	232	185117
AY184219	233	185752
AY184219	234	182503
AY184219	235	181968
AY184219	236	183583
AY184219	237	182426
AY184219	238	183802
AY184219	239	183762
AY184219	240	184185
AY184219	241	185172
AY184219	242	182490
AY184219	243	180840
AY184219	244	182794
AY184219	245	182656
AY184219	246	183506
AY184219	247	183958
AY184219	248	182031
AY184219	249	181279
AY184219	250	180134
AY184219	251	184420
AY184219	252	185184
AY184219	253	184355
AY184219	254	184422
AY184219	255	184135
AY184219	256	185842
AY184219	257	187504
AY184219	258	187394
AY184219	259	189996
AY184219	260	188362
AY184219	261	188825
AY184219	262	189864
AY184219	263	188834
AY184219	264	189064
AY184219	265	188743
AY184219	266	188872
AY184219	267	189060
AY184219	268	188438
AY184219	269	188659
AY184219	270	192672
AY184219	271	193437
AY184219	272	193927
AY184219	273	195546
AY184219	274	188068
AY184219	275	187864
AY184219	276	188084
AY184219	277	187992
AY184219	278	183323
AY184219	279	182679
AY184219	280	182653
AY184219	281	183257
AY184219	282	184916
AY184219	283	185356
AY184219	284	185078
AY184219	285	185988
AY184219	286	184501
AY184219	287	184732
AY184219	288	184375
AY184219	289	183931
AY184219	290	181114
AY184219	291	182540
AY184219	292	191655
AY184219	293	189322
AY184219	294	188801
AY184219	295	190555
AY184219	296	190501
AY184219	297	195542
AY184219	298	196312
AY184219	299	194192
AY184219	300	195078
AY184219	301	194875
AY184219	302	194302
AY184219	303	196373
AY184219	304	196248
AY184219	305	199855
AY184219	306	195217
AY184219	307	194634
AY184219	308	195205
AY184219	309	199299
AY184219	310	200601
AY184219	311	200390
AY184219	312	199004
AY184219	313	198944
AY184219	314	195440
AY184219	315	196082
AY184219	316	196362
AY184219	317	193753
AY184219	318	189833
AY184219	319	190096
AY184219	320	191298
AY184219	321	191155
AY184219	322	190304
AY184219	323	192102
AY184219	324	196598
AY184219	325	197146
AY184219	326	197090
AY184219	327	197110
AY184219	328	198277
AY184219	329	198348
AY184219	330	198296
AY184219	331	198444
AY184219	332	196094
AY184219	333	195400
AY184219	334	195266
AY184219	335	192446
AY184219	336	184650
AY184219	337	184319
AY184219	338	184329
AY184219	339	184200
AY184219	340	165988
AY184219	341	165826
AY184219	342	165646
AY184219	343	166401
AY184219	344	165718
AY184219	345	165652
AY184219	346	166128
AY184219	347	166583
AY184219	348	166536
AY184219	349	166892
AY184219	350	165816
AY184219	351	166793
AY184219	352	167723
AY184219	353	169059
AY184219	354	169483
AY184219	355	169432
AY184219	356	169152
AY184219	357	170583
AY184219	358	170757
AY184219	359	168320
AY184219	360	166956
AY184219	361	167857
AY184219	362	167703
AY184219	363	167829
AY184219	364	168910
AY184219	365	168555
AY184219	366	168423
AY184219	367	168452
AY184219	368	170179
AY184219	369	170657
AY184219	370	171254
AY184219	371	170731
AY184219	372	169021
AY184219	373	169507
AY184219	374	177799
AY184219	375	179232
AY184219	376	178419
AY184219	377	178078
AY184219	378	177675
AY184219	379	176677
AY184219	380	178793
AY184219	381	179217
AY184219	382	177646
AY184219	383	173380
AY184219	384	171615
AY184219	385	166613
AY184219	386	166782
AY184219	387	166968
AY184219	388	168342
AY184219	389	166120
AY184219	390	165888
AY184219	391	165770
AY184219	392	165076
AY184219	393	166128
AY184219	394	165790
AY184219	395	164464
AY184219	396	164673
AY184219	397	163960
AY184219	398	164742
AY184219	399	164608
AY184219	400	165166
AY184219	401	167309
AY184219	402	169472
AY184219	403	168927
AY184219	404	169873
AY184219	405	167563
AY184219	406	168197
AY184219	407	166957
AY184219	408	167446
AY184219	409	167521
AY184219	410	164304
AY184219	411	164898
AY184219	412	169485
AY184219	413	170082
AY184219	414	169677
AY184219	415	171324
AY184219	416	170856
AY184219	417	170991
AY184219	418	170732
AY184219	419	170624
AY184219	420	171460
AY184219	421	167218
AY184219	422	167143
AY184219	423	166987
AY184219	424	168292
AY184219	425	167851
AY184219	426	171802
AY184219	427	171790
AY184219	428	171734
AY184219	429	171681
AY184219	430	168547
AY184219	431	168032
AY184219	432	169130
AY184219	433	166260
AY184219	434	179200
AY184219	435	179521
AY184219	436	179955
AY184219	437	181931
AY184219	438	181007
AY184219	439	181322
AY184219	440	181649
AY184219	441	184772
AY184219	442	184890
AY184219	443	172340
AY184219	444	171514
AY184219	445	171028
AY184219	446	169758
AY184219	447	166016
AY184219	448	164085
AY184219	449	163804
AY184219	450	165727
AY184219	451	167528
AY184219	452	168398
AY184219	453	168415
AY184219	454	164447
AY184219	455	165935
AY184219	456	167124
AY184219	457	167504
AY184219	458	167525
AY184219	459	168218
AY184219	460	164121
AY184219	461	163989
AY184219	462	164426
AY184219	463	166122
AY184219	464	166149
AY184219	465	165464
AY184219	466	169157
AY184219	467	170447
AY184219	468	171957
AY184219	469	171634
AY184219	470	171309
AY184219	471	170245
AY184219	472	169990
AY184219	473	170207
AY184219	474	166245
AY184219	475	165590
AY184219	476	167296
AY184219	477	167201
AY184219	478	166983
AY184219	479	166613
AY184219	480	166553
AY184219	481	166705
AY184219	482	168187
AY184219	483	166563
AY184219	484	164881
AY184219	485	164772
AY184219	486	163698
AY184219	487	164087
AY184219	488	165961
AY184219	489	166419
AY184219	490	166035
AY184219	491	166302
AY184219	492	165623
AY184219	493	165068
AY184219	494	165972
AY184219	495	168599
AY184219	496	169194
AY184219	497	167637
AY184219	498	165808
AY184219	499	167198
AY184219	500	168632
