#chr	pos	coverage
AY184220	94	27
AY184220	95	9679
AY184220	96	9982
AY184220	97	10245
AY184220	98	10546
AY184220	99	10724
AY184220	100	10735
AY184220	101	10926
AY184220	102	11099
AY184220	103	11230
AY184220	104	12514
AY184220	105	12639
AY184220	106	12659
AY184220	107	12745
AY184220	108	12750
AY184220	109	12763
AY184220	110	12976
AY184220	111	12979
AY184220	112	13260
AY184220	113	13471
AY184220	114	13508
AY184220	115	13516
AY184220	116	13524
AY184220	117	13823
AY184220	118	13878
AY184220	119	14283
AY184220	120	14351
AY184220	121	14356
AY184220	122	14537
AY184220	123	14597
AY184220	124	16699
AY184220	125	16741
AY184220	126	16778
AY184220	127	19259
AY184220	128	19276
AY184220	129	20605
AY184220	130	20631
AY184220	131	20674
AY184220	132	20796
AY184220	133	20750
AY184220	134	21045
AY184220	135	21064
AY184220	136	21231
AY184220	137	21873
AY184220	138	22438
AY184220	139	24434
AY184220	140	24439
AY184220	141	24499
AY184220	142	24538
AY184220	143	24581
AY184220	144	26883
AY184220	145	27048
AY184220	146	27775
AY184220	147	27915
AY184220	148	27817
AY184220	149	28611
AY184220	150	28798
AY184220	151	28845
AY184220	152	29022
AY184220	153	28940
AY184220	154	29415
AY184220	155	30094
AY184220	156	30073
AY184220	157	30168
AY184220	158	30224
AY184220	159	30431
AY184220	160	30899
AY184220	161	31071
AY184220	162	31194
AY184220	163	31792
AY184220	164	31778
AY184220	165	32158
AY184220	166	32323
AY184220	167	33174
AY184220	168	34146
AY184220	169	34092
AY184220	170	34287
AY184220	171	34778
AY184220	172	34993
AY184220	173	35109
AY184220	174	35232
AY184220	175	35228
AY184220	176	35374
AY184220	177	35394
AY184220	178	35671
AY184220	179	35674
AY184220	180	35756
AY184220	181	35770
AY184220	182	36807
AY184220	183	37209
AY184220	184	37289
AY184220	185	38776
AY184220	186	39217
AY184220	187	39307
AY184220	188	40264
AY184220	189	47014
AY184220	190	49941
AY184220	191	50226
AY184220	192	50292
AY184220	193	50424
AY184220	194	50198
AY184220	195	50488
AY184220	196	50512
AY184220	197	50853
AY184220	198	48984
AY184220	199	49499
AY184220	200	49773
AY184220	201	49802
AY184220	202	49825
AY184220	203	49777
AY184220	204	49786
AY184220	205	49776
AY184220	206	49946
AY184220	207	50099
AY184220	208	52151
AY184220	209	52519
AY184220	210	52599
AY184220	211	52768
AY184220	212	53000
AY184220	213	53010
AY184220	214	53007
AY184220	215	53072
AY184220	216	53061
AY184220	217	52855
AY184220	218	52865
AY184220	219	52977
AY184220	220	52926
AY184220	221	52882
AY184220	222	54045
AY184220	223	54247
AY184220	224	54550
AY184220	225	54598
AY184220	226	54878
AY184220	227	55450
AY184220	228	55742
AY184220	229	55829
AY184220	230	55770
AY184220	231	55693
AY184220	232	56619
AY184220	233	56450
AY184220	234	53719
AY184220	235	53584
AY184220	236	53611
AY184220	237	53644
AY184220	238	53974
AY184220	239	53748
AY184220	240	53789
