#chr	pos	coverage
MK089849	65	1
MK089849	66	1
MK089849	67	1
MK089849	68	383
MK089849	69	593
MK089849	70	849
MK089849	71	58645
MK089849	72	59401
MK089849	73	59858
MK089849	74	60064
MK089849	75	60475
MK089849	76	60650
MK089849	77	61039
MK089849	78	61258
MK089849	79	61446
MK089849	80	61719
MK089849	81	62114
MK089849	82	62360
MK089849	83	62649
MK089849	84	63117
MK089849	85	63388
MK089849	86	63566
MK089849	87	63949
MK089849	88	64141
MK089849	89	64323
MK089849	90	64562
MK089849	91	64893
MK089849	92	65053
MK089849	93	65333
MK089849	94	65646
MK089849	95	66113
MK089849	96	66661
MK089849	97	66830
MK089849	98	67064
MK089849	99	67541
MK089849	100	68070
MK089849	101	68222
MK089849	102	68449
MK089849	103	68663
MK089849	104	68736
MK089849	105	69318
MK089849	106	69601
MK089849	107	70114
MK089849	108	70241
MK089849	109	70327
MK089849	110	70673
MK089849	111	70806
MK089849	112	71010
MK089849	113	71074
MK089849	114	71196
MK089849	115	71809
MK089849	116	71954
MK089849	117	72141
MK089849	118	72458
MK089849	119	72584
MK089849	120	72933
MK089849	121	73023
MK089849	122	73334
MK089849	123	73539
MK089849	124	73590
MK089849	125	73890
MK089849	126	74234
MK089849	127	74449
MK089849	128	74640
MK089849	129	74837
MK089849	130	75189
MK089849	131	75357
MK089849	132	75432
MK089849	133	75682
MK089849	134	76415
MK089849	135	76778
MK089849	136	76982
MK089849	137	77184
MK089849	138	77305
MK089849	139	77285
MK089849	140	77228
MK089849	141	76945
MK089849	142	77135
MK089849	143	76648
MK089849	144	76658
MK089849	145	76365
MK089849	146	76244
MK089849	147	77051
MK089849	148	76926
MK089849	149	77043
MK089849	150	76782
MK089849	151	76887
MK089849	152	77036
MK089849	153	77053
MK089849	154	77169
MK089849	155	76647
MK089849	156	76596
MK089849	157	76714
MK089849	158	76770
MK089849	159	76728
MK089849	160	76658
MK089849	161	76349
MK089849	162	76497
MK089849	163	76117
MK089849	164	75388
MK089849	165	75505
MK089849	166	75204
MK089849	167	75223
MK089849	168	76271
MK089849	169	76889
MK089849	170	76952
MK089849	171	76918
MK089849	172	76814
MK089849	173	76815
MK089849	174	76776
MK089849	175	76665
MK089849	176	75770
MK089849	177	75156
MK089849	178	75017
MK089849	179	75076
MK089849	180	75189
MK089849	181	74815
MK089849	182	74852
MK089849	183	74995
MK089849	184	74843
MK089849	185	74577
MK089849	186	74633
MK089849	187	74310
MK089849	188	74878
MK089849	189	74808
MK089849	190	74596
MK089849	191	74634
MK089849	192	74816
MK089849	193	74461
MK089849	194	74367
MK089849	195	74260
MK089849	196	73673
MK089849	197	71149
MK089849	198	71014
MK089849	199	70137
MK089849	200	45380
MK089849	201	46417
MK089849	202	46930
MK089849	203	46112
MK089849	204	46409
MK089849	205	46263
MK089849	206	46287
MK089849	207	46170
MK089849	208	45151
MK089849	209	44983
MK089849	210	43631
MK089849	211	43911
MK089849	212	44199
MK089849	213	45872
MK089849	214	46218
MK089849	215	46642
MK089849	216	46366
MK089849	217	46502
MK089849	218	45976
MK089849	219	45755
MK089849	220	45824
MK089849	221	45587
MK089849	222	45698
MK089849	223	45366
MK089849	224	45248
MK089849	225	45534
MK089849	226	45480
MK089849	227	45590
MK089849	228	45528
MK089849	229	45549
MK089849	230	45756
MK089849	231	45793
MK089849	232	45337
MK089849	233	45583
MK089849	234	45631
MK089849	235	45437
MK089849	236	45456
MK089849	237	45630
MK089849	238	45821
MK089849	239	45651
MK089849	240	45864
MK089849	241	46170
MK089849	242	46096
MK089849	243	46070
MK089849	244	46159
MK089849	245	46072
MK089849	246	45758
MK089849	247	45576
MK089849	248	45619
MK089849	249	46060
MK089849	250	45789
MK089849	251	45717
MK089849	252	45828
MK089849	253	45706
MK089849	254	45661
MK089849	255	45779
MK089849	256	45168
MK089849	257	45468
MK089849	258	45179
MK089849	259	44938
MK089849	260	45293
MK089849	261	45026
MK089849	262	45454
MK089849	263	45658
MK089849	264	45829
MK089849	265	45969
MK089849	266	45530
MK089849	267	45543
MK089849	268	45304
MK089849	269	45418
MK089849	270	45514
MK089849	271	45390
MK089849	272	45452
MK089849	273	45230
MK089849	274	45596
MK089849	275	45419
MK089849	276	45472
MK089849	277	45712
MK089849	278	45466
MK089849	279	45524
MK089849	280	45646
MK089849	281	45167
MK089849	282	44917
MK089849	283	44765
MK089849	284	44841
MK089849	285	44719
MK089849	286	44608
MK089849	287	44585
MK089849	288	44650
MK089849	289	44422
MK089849	290	44504
MK089849	291	44150
MK089849	292	44151
MK089849	293	43930
MK089849	294	43994
MK089849	295	44009
MK089849	296	43618
MK089849	297	43191
MK089849	298	42390
MK089849	299	39431
MK089849	300	39406
MK089849	301	39177
MK089849	302	39029
MK089849	303	39366
MK089849	304	39637
MK089849	305	39478
MK089849	306	41867
MK089849	307	42117
MK089849	308	42384
MK089849	309	42594
MK089849	310	42526
MK089849	311	42710
MK089849	312	43248
MK089849	313	43427
MK089849	314	43583
MK089849	315	43399
MK089849	316	43482
MK089849	317	43597
MK089849	318	43676
MK089849	319	43443
MK089849	320	43375
MK089849	321	43508
MK089849	322	43518
MK089849	323	43859
MK089849	324	43489
MK089849	325	43440
MK089849	326	43379
MK089849	327	43353
MK089849	328	43360
MK089849	329	43220
MK089849	330	43218
MK089849	331	43079
MK089849	332	43135
MK089849	333	43309
MK089849	334	43154
MK089849	335	43061
MK089849	336	43139
MK089849	337	42745
MK089849	338	42924
MK089849	339	42517
MK089849	340	42561
MK089849	341	42727
MK089849	342	42443
MK089849	343	41922
MK089849	344	42154
MK089849	345	42301
MK089849	346	42690
MK089849	347	42797
MK089849	348	42979
MK089849	349	42776
MK089849	350	42740
MK089849	351	42720
MK089849	352	42410
MK089849	353	42130
MK089849	354	42178
MK089849	355	41921
MK089849	356	42105
MK089849	357	42262
MK089849	358	42257
MK089849	359	42303
MK089849	360	42074
MK089849	361	42213
MK089849	362	42129
MK089849	363	41908
MK089849	364	41973
MK089849	365	41722
MK089849	366	41818
MK089849	367	41721
MK089849	368	41970
MK089849	369	42301
MK089849	370	42196
MK089849	371	42115
MK089849	372	42286
MK089849	373	42189
MK089849	374	42227
MK089849	375	42062
MK089849	376	41964
MK089849	377	42079
MK089849	378	42085
MK089849	379	42052
MK089849	380	42137
MK089849	381	41736
MK089849	382	41795
MK089849	383	42238
MK089849	384	42019
MK089849	385	42191
MK089849	386	42204
MK089849	387	42361
MK089849	388	42544
MK089849	389	42396
MK089849	390	42647
MK089849	391	42672
MK089849	392	42400
MK089849	393	42422
MK089849	394	42588
MK089849	395	42548
MK089849	396	42539
MK089849	397	42673
MK089849	398	42516
MK089849	399	42577
MK089849	400	42608
MK089849	401	43062
MK089849	402	43320
MK089849	403	43621
MK089849	404	43669
MK089849	405	43759
MK089849	406	43805
MK089849	407	43972
MK089849	408	43956
MK089849	409	43997
