#chr	pos	coverage
MK089849	68	127
MK089849	69	249
MK089849	70	339
MK089849	71	27527
MK089849	72	28976
MK089849	73	29315
MK089849	74	29543
MK089849	75	29818
MK089849	76	29917
MK089849	77	30174
MK089849	78	30314
MK089849	79	30491
MK089849	80	30895
MK089849	81	31177
MK089849	82	31346
MK089849	83	31527
MK089849	84	31991
MK089849	85	32280
MK089849	86	32478
MK089849	87	32953
MK089849	88	33126
MK089849	89	33301
MK089849	90	33504
MK089849	91	33714
MK089849	92	33792
MK089849	93	33938
MK089849	94	34095
MK089849	95	34385
MK089849	96	34685
MK089849	97	34800
MK089849	98	35002
MK089849	99	35528
MK089849	100	36410
MK089849	101	36548
MK089849	102	36494
MK089849	103	36609
MK089849	104	36292
MK089849	105	36462
MK089849	106	36590
MK089849	107	36941
MK089849	108	37445
MK089849	109	37410
MK089849	110	37627
MK089849	111	37636
MK089849	112	37713
MK089849	113	37760
MK089849	114	37755
MK089849	115	38151
MK089849	116	38109
MK089849	117	37791
MK089849	118	37936
MK089849	119	38029
MK089849	120	38486
MK089849	121	38381
MK089849	122	38460
MK089849	123	38664
MK089849	124	38352
MK089849	125	38658
MK089849	126	39683
MK089849	127	39635
MK089849	128	39698
MK089849	129	39772
MK089849	130	39917
MK089849	131	40010
MK089849	132	40079
MK089849	133	40268
MK089849	134	41477
MK089849	135	41802
MK089849	136	41970
MK089849	137	41410
MK089849	138	41377
MK089849	139	41258
MK089849	140	41097
MK089849	141	40981
MK089849	142	40792
MK089849	143	39924
MK089849	144	39940
MK089849	145	40131
MK089849	146	40090
MK089849	147	40825
MK089849	148	40562
MK089849	149	40402
MK089849	150	40379
MK089849	151	40515
MK089849	152	40738
MK089849	153	40841
MK089849	154	41059
MK089849	155	40250
MK089849	156	40117
MK089849	157	40083
MK089849	158	40244
MK089849	159	40361
MK089849	160	40343
MK089849	161	40076
MK089849	162	40322
MK089849	163	40392
MK089849	164	40454
MK089849	165	41108
MK089849	166	41150
MK089849	167	40948
MK089849	168	40967
MK089849	169	41604
MK089849	170	41654
MK089849	171	41434
MK089849	172	41099
MK089849	173	41021
MK089849	174	40867
MK089849	175	40652
MK089849	176	39364
MK089849	177	38862
MK089849	178	38840
MK089849	179	38951
MK089849	180	38976
MK089849	181	38343
MK089849	182	38395
MK089849	183	38480
MK089849	184	38384
MK089849	185	38376
MK089849	186	38356
MK089849	187	38406
MK089849	188	39454
MK089849	189	37855
MK089849	190	37689
MK089849	191	37804
MK089849	192	38419
MK089849	193	38423
MK089849	194	38626
MK089849	195	38599
MK089849	196	38531
MK089849	197	38352
MK089849	198	38308
MK089849	199	37426
MK089849	200	30308
MK089849	201	30246
MK089849	202	30079
MK089849	203	29165
MK089849	204	29176
MK089849	205	29078
MK089849	206	29075
MK089849	207	29075
MK089849	208	27795
MK089849	209	27664
MK089849	210	27850
MK089849	211	27792
MK089849	212	28321
MK089849	213	25884
MK089849	214	25909
MK089849	215	25816
MK089849	216	25709
MK089849	217	25942
MK089849	218	25558
MK089849	219	25345
MK089849	220	25341
MK089849	221	25220
MK089849	222	25136
MK089849	223	24896
MK089849	224	24907
MK089849	225	25585
MK089849	226	25544
MK089849	227	25644
MK089849	228	25525
MK089849	229	25655
MK089849	230	25685
MK089849	231	25672
MK089849	232	25241
MK089849	233	25315
MK089849	234	25550
MK089849	235	25512
MK089849	236	25603
MK089849	237	25921
MK089849	238	26410
MK089849	239	26305
MK089849	240	26394
MK089849	241	26744
MK089849	242	26758
MK089849	243	26749
MK089849	244	26822
MK089849	245	26673
MK089849	246	26325
MK089849	247	26273
MK089849	248	26362
MK089849	249	26765
MK089849	250	26389
MK089849	251	26084
MK089849	252	26108
MK089849	253	25973
MK089849	254	25953
MK089849	255	25919
MK089849	256	25204
MK089849	257	25495
MK089849	258	25085
MK089849	259	25132
MK089849	260	25637
MK089849	261	25266
MK089849	262	25676
MK089849	263	25772
MK089849	264	25838
MK089849	265	25681
MK089849	266	25587
MK089849	267	25509
MK089849	268	25450
MK089849	269	25703
MK089849	270	25799
MK089849	271	25859
MK089849	272	25890
MK089849	273	25724
MK089849	274	25965
MK089849	275	25798
MK089849	276	25941
MK089849	277	26202
MK089849	278	26074
MK089849	279	26075
MK089849	280	26315
MK089849	281	26155
MK089849	282	26114
MK089849	283	26231
MK089849	284	26158
MK089849	285	26332
MK089849	286	25866
MK089849	287	25873
MK089849	288	26487
MK089849	289	26061
MK089849	290	26387
MK089849	291	26305
MK089849	292	26050
MK089849	293	25946
MK089849	294	25799
MK089849	295	25830
MK089849	296	25614
MK089849	297	25437
MK089849	298	25358
MK089849	299	25206
MK089849	300	25318
MK089849	301	25722
MK089849	302	26088
MK089849	303	25946
MK089849	304	25844
MK089849	305	25893
MK089849	306	25896
MK089849	307	25969
MK089849	308	25740
MK089849	309	25713
MK089849	310	25936
MK089849	311	25738
MK089849	312	26334
MK089849	313	26439
MK089849	314	26152
MK089849	315	26061
MK089849	316	26309
MK089849	317	26219
MK089849	318	25947
MK089849	319	25787
MK089849	320	25903
MK089849	321	25631
MK089849	322	25581
MK089849	323	25795
MK089849	324	25673
MK089849	325	25670
MK089849	326	25887
MK089849	327	25901
MK089849	328	25942
MK089849	329	25844
MK089849	330	25704
MK089849	331	25475
MK089849	332	25392
MK089849	333	25492
MK089849	334	25052
MK089849	335	24930
MK089849	336	24797
MK089849	337	24646
MK089849	338	24782
MK089849	339	24314
MK089849	340	24276
MK089849	341	24383
MK089849	342	24206
MK089849	343	25101
MK089849	344	25130
MK089849	345	25283
MK089849	346	25389
MK089849	347	25422
MK089849	348	25466
MK089849	349	25079
MK089849	350	24894
MK089849	351	24892
MK089849	352	24486
MK089849	353	24290
MK089849	354	24288
MK089849	355	23894
MK089849	356	23842
MK089849	357	24208
MK089849	358	24028
MK089849	359	23950
MK089849	360	23804
MK089849	361	23781
MK089849	362	23737
MK089849	363	23361
MK089849	364	23453
MK089849	365	22955
MK089849	366	23106
MK089849	367	23005
MK089849	368	22993
MK089849	369	23299
MK089849	370	23199
MK089849	371	23124
MK089849	372	23167
MK089849	373	23036
MK089849	374	22970
MK089849	375	22607
MK089849	376	22384
MK089849	377	22471
MK089849	378	22267
MK089849	379	22273
MK089849	380	22300
MK089849	381	21960
MK089849	382	21901
MK089849	383	22301
MK089849	384	21834
MK089849	385	21905
MK089849	386	21584
MK089849	387	21612
MK089849	388	21668
MK089849	389	21260
MK089849	390	21466
MK089849	391	21557
MK089849	392	21332
MK089849	393	21340
MK089849	394	21486
MK089849	395	21394
MK089849	396	21355
MK089849	397	21570
MK089849	398	21489
MK089849	399	21354
MK089849	400	21314
MK089849	401	21476
MK089849	402	21880
MK089849	403	22408
MK089849	404	22297
MK089849	405	22319
MK089849	406	22351
MK089849	407	22396
MK089849	408	22387
MK089849	409	22435
MK089849	410	22325
MK089849	411	22398
MK089849	412	22651
MK089849	413	22664
MK089849	414	21904
MK089849	415	21741
MK089849	416	21780
MK089849	417	21725
MK089849	418	21781
MK089849	419	21728
MK089849	420	21638
MK089849	421	22354
MK089849	422	22371
MK089849	423	22415
MK089849	424	22553
MK089849	425	22386
MK089849	426	22543
MK089849	427	22699
MK089849	428	22667
MK089849	429	22705
MK089849	430	22587
MK089849	431	22353
MK089849	432	22277
MK089849	433	22241
MK089849	434	21938
MK089849	435	21356
MK089849	436	21142
MK089849	437	21175
MK089849	438	21249
MK089849	439	20957
MK089849	440	20994
MK089849	441	21116
MK089849	442	21220
MK089849	443	21346
MK089849	444	21502
MK089849	445	21635
MK089849	446	21788
MK089849	447	22281
MK089849	448	22276
MK089849	449	22168
MK089849	450	22208
MK089849	451	22334
MK089849	452	22245
MK089849	453	22195
MK089849	454	22182
MK089849	455	22011
MK089849	456	21966
MK089849	457	22263
MK089849	458	22315
MK089849	459	22081
MK089849	460	22624
MK089849	461	22762
MK089849	462	22847
MK089849	463	23137
MK089849	464	23304
MK089849	465	23420
MK089849	466	23524
MK089849	467	23467
MK089849	468	23538
MK089849	469	23572
MK089849	470	23576
MK089849	471	22848
MK089849	472	22750
MK089849	473	22758
MK089849	474	22780
MK089849	475	22577
MK089849	476	22608
MK089849	477	22494
MK089849	478	22644
MK089849	479	22780
MK089849	480	22755
MK089849	481	22919
MK089849	482	22933
MK089849	483	22825
MK089849	484	23047
MK089849	485	23191
MK089849	486	23244
MK089849	487	23402
MK089849	488	23838
MK089849	489	23954
MK089849	490	23897
MK089849	491	23754
MK089849	492	23615
MK089849	493	23754
MK089849	494	23616
MK089849	495	23707
MK089849	496	23573
MK089849	497	23525
MK089849	498	23767
MK089849	499	23547
MK089849	500	23598
MK089849	501	23607
MK089849	502	23673
MK089849	503	22792
MK089849	504	22566
MK089849	505	22571
MK089849	506	22554
MK089849	507	22759
MK089849	508	22524
MK089849	509	22228
MK089849	510	22194
MK089849	511	22359
MK089849	512	22663
MK089849	513	23396
MK089849	514	23476
MK089849	515	23612
MK089849	516	23597
MK089849	517	23701
MK089849	518	23758
MK089849	519	23304
MK089849	520	23306
MK089849	521	23061
MK089849	522	23302
MK089849	523	23116
MK089849	524	23055
MK089849	525	23706
MK089849	526	23785
MK089849	527	23760
MK089849	528	23480
MK089849	529	23377
MK089849	530	23776
MK089849	531	23987
MK089849	532	23835
MK089849	533	24185
MK089849	534	23999
MK089849	535	24064
MK089849	536	24087
MK089849	537	24198
MK089849	538	24082
MK089849	539	23959
MK089849	540	23976
MK089849	541	23976
MK089849	542	23864
MK089849	543	24132
MK089849	544	24258
MK089849	545	24293
MK089849	546	24411
MK089849	547	24247
MK089849	548	23915
MK089849	549	23800
MK089849	550	23998
MK089849	551	23894
MK089849	552	23772
MK089849	553	23381
MK089849	554	23574
MK089849	555	23277
MK089849	556	23349
MK089849	557	23441
MK089849	558	23818
MK089849	559	23868
MK089849	560	23519
MK089849	561	23326
MK089849	562	23332
MK089849	563	23340
MK089849	564	23426
MK089849	565	23466
MK089849	566	23457
MK089849	567	23268
MK089849	568	23287
MK089849	569	23400
