#chr	pos	coverage
MK089849	71	18015
MK089849	72	19310
MK089849	73	19431
MK089849	74	19745
MK089849	75	19862
MK089849	76	20111
MK089849	77	20275
MK089849	78	20389
MK089849	79	20556
MK089849	80	20828
MK089849	81	20986
MK089849	82	21122
MK089849	83	21222
MK089849	84	21458
MK089849	85	21656
MK089849	86	21771
MK089849	87	22183
MK089849	88	22236
MK089849	89	22337
MK089849	90	22446
MK089849	91	22532
MK089849	92	22708
MK089849	93	22806
MK089849	94	22914
MK089849	95	23109
MK089849	96	23350
MK089849	97	23492
MK089849	98	23720
MK089849	99	24103
MK089849	100	24544
MK089849	101	24649
MK089849	102	24731
MK089849	103	24857
MK089849	104	24929
MK089849	105	25204
MK089849	106	25391
MK089849	107	25683
MK089849	108	26362
MK089849	109	26411
MK089849	110	26629
MK089849	111	26706
MK089849	112	26866
MK089849	113	27030
MK089849	114	27126
MK089849	115	27502
MK089849	116	27622
MK089849	117	27703
MK089849	118	27847
MK089849	119	27974
MK089849	120	28292
MK089849	121	28349
MK089849	122	28577
MK089849	123	28718
MK089849	124	28804
MK089849	125	29098
MK089849	126	29318
MK089849	127	29233
MK089849	128	29225
MK089849	129	29265
MK089849	130	29314
MK089849	131	29253
MK089849	132	29128
MK089849	133	29220
MK089849	134	29927
MK089849	135	30168
MK089849	136	30243
MK089849	137	30200
MK089849	138	30207
MK089849	139	30024
MK089849	140	30084
MK089849	141	29997
MK089849	142	29956
MK089849	143	29114
MK089849	144	29108
MK089849	145	29039
MK089849	146	28952
MK089849	147	29665
MK089849	148	29328
MK089849	149	29115
MK089849	150	28912
MK089849	151	29060
MK089849	152	29168
MK089849	153	29198
MK089849	154	29334
MK089849	155	28568
MK089849	156	28454
MK089849	157	28466
MK089849	158	28518
MK089849	159	28362
MK089849	160	28329
MK089849	161	28062
MK089849	162	28150
MK089849	163	28166
MK089849	164	28214
MK089849	165	28176
MK089849	166	28004
MK089849	167	27871
MK089849	168	27885
MK089849	169	28166
MK089849	170	28179
MK089849	171	28102
MK089849	172	27903
MK089849	173	27724
MK089849	174	27337
MK089849	175	27288
MK089849	176	26212
MK089849	177	25793
MK089849	178	25985
MK089849	179	26121
MK089849	180	26210
MK089849	181	25692
MK089849	182	25696
MK089849	183	25777
MK089849	184	25756
MK089849	185	25665
MK089849	186	25631
MK089849	187	25663
MK089849	188	26628
MK089849	189	26650
MK089849	190	26631
MK089849	191	26819
