#chr	pos	coverage
MK089848	71	12585
MK089848	72	13681
MK089848	73	13895
MK089848	74	14019
MK089848	75	14195
MK089848	76	14254
MK089848	77	14390
MK089848	78	14446
MK089848	79	14555
MK089848	80	15157
MK089848	81	15248
MK089848	82	15438
MK089848	83	15621
MK089848	84	16094
MK089848	85	16320
MK089848	86	16511
MK089848	87	16916
MK089848	88	17038
MK089848	89	17168
MK089848	90	17353
MK089848	91	17481
MK089848	92	17640
MK089848	93	17845
MK089848	94	17961
MK089848	95	18231
MK089848	96	18504
MK089848	97	18646
MK089848	98	18798
MK089848	99	19084
MK089848	100	19701
MK089848	101	19854
MK089848	102	20007
MK089848	103	20107
MK089848	104	20219
MK089848	105	20415
MK089848	106	20529
MK089848	107	20920
MK089848	108	21050
MK089848	109	21099
MK089848	110	21289
MK089848	111	21396
MK089848	112	21480
MK089848	113	21636
MK089848	114	21674
MK089848	115	21947
MK089848	116	22044
MK089848	117	22162
MK089848	118	22376
MK089848	119	22476
MK089848	120	22830
MK089848	121	22893
MK089848	122	23097
MK089848	123	23307
MK089848	124	22950
MK089848	125	23018
MK089848	126	23146
MK089848	127	23015
MK089848	128	23273
MK089848	129	23329
MK089848	130	23402
MK089848	131	23412
MK089848	132	23466
MK089848	133	23584
MK089848	134	24302
MK089848	135	24437
MK089848	136	24388
MK089848	137	24558
MK089848	138	24382
MK089848	139	24336
MK089848	140	24273
MK089848	141	24015
MK089848	142	24137
MK089848	143	24092
MK089848	144	24050
MK089848	145	24130
MK089848	146	23832
MK089848	147	23665
MK089848	148	23793
MK089848	149	23265
MK089848	150	23263
MK089848	151	23279
MK089848	152	23416
MK089848	153	23178
MK089848	154	23409
MK089848	155	22470
MK089848	156	22442
MK089848	157	22587
MK089848	158	22546
MK089848	159	22465
MK089848	160	22266
MK089848	161	22405
MK089848	162	22509
MK089848	163	22495
MK089848	164	22665
MK089848	165	23200
MK089848	166	23445
MK089848	167	23403
MK089848	168	23398
MK089848	169	24043
MK089848	170	24091
MK089848	171	24061
MK089848	172	23932
MK089848	173	23942
MK089848	174	23975
MK089848	175	23906
MK089848	176	23204
MK089848	177	23031
MK089848	178	23063
MK089848	179	23248
MK089848	180	23260
MK089848	181	22882
MK089848	182	22980
MK089848	183	22991
MK089848	184	22984
MK089848	185	22989
MK089848	186	22993
MK089848	187	22867
MK089848	188	23218
MK089848	189	23361
MK089848	190	23253
MK089848	191	23357
MK089848	192	23783
MK089848	193	23742
MK089848	194	24193
MK089848	195	24378
MK089848	196	24180
MK089848	197	23925
MK089848	198	23893
MK089848	199	23935
MK089848	200	21782
MK089848	201	21771
MK089848	202	21954
MK089848	203	21703
MK089848	204	21694
MK089848	205	21597
MK089848	206	21816
MK089848	207	22025
MK089848	208	21857
MK089848	209	22042
MK089848	210	22086
MK089848	211	22085
MK089848	212	22185
MK089848	213	22104
MK089848	214	21996
MK089848	215	21848
MK089848	216	21693
MK089848	217	21848
MK089848	218	21489
MK089848	219	21235
MK089848	220	21193
MK089848	221	21092
MK089848	222	21084
MK089848	223	20833
MK089848	224	20916
MK089848	225	20929
MK089848	226	20839
MK089848	227	20837
MK089848	228	20785
MK089848	229	20754
MK089848	230	20736
MK089848	231	20523
MK089848	232	20404
MK089848	233	20313
MK089848	234	20586
MK089848	235	19964
MK089848	236	19958
MK089848	237	20419
MK089848	238	20267
MK089848	239	19831
MK089848	240	19899
MK089848	241	20096
