#chr	pos	coverage
FJ998015	10	1
FJ998015	11	141
FJ998015	12	53044
FJ998015	13	53784
FJ998015	14	54218
FJ998015	15	54415
FJ998015	16	54655
FJ998015	17	54856
FJ998015	18	55110
FJ998015	19	55355
FJ998015	20	55523
FJ998015	21	56195
FJ998015	22	56392
FJ998015	23	56706
FJ998015	24	56919
FJ998015	25	57419
FJ998015	26	57816
FJ998015	27	58004
FJ998015	28	58501
FJ998015	29	58859
FJ998015	30	59185
FJ998015	31	59463
FJ998015	32	59753
FJ998015	33	59962
FJ998015	34	60232
FJ998015	35	60443
FJ998015	36	60940
FJ998015	37	61380
FJ998015	38	61625
FJ998015	39	61838
FJ998015	40	62163
FJ998015	41	62662
FJ998015	42	63087
FJ998015	43	63395
FJ998015	44	63620
FJ998015	45	63830
FJ998015	46	64136
FJ998015	47	64313
FJ998015	48	64770
FJ998015	49	64904
FJ998015	50	65078
FJ998015	51	65397
FJ998015	52	65567
FJ998015	53	65757
FJ998015	54	65969
FJ998015	55	65989
FJ998015	56	66455
FJ998015	57	66484
FJ998015	58	66489
FJ998015	59	66863
FJ998015	60	67017
FJ998015	61	67328
FJ998015	62	67504
FJ998015	63	67758
FJ998015	64	67966
FJ998015	65	67957
FJ998015	66	68245
FJ998015	67	68563
FJ998015	68	68757
FJ998015	69	69206
FJ998015	70	69435
FJ998015	71	69848
FJ998015	72	69943
FJ998015	73	70063
FJ998015	74	69865
FJ998015	75	69714
FJ998015	76	69548
FJ998015	77	69371
FJ998015	78	69221
FJ998015	79	64329
FJ998015	80	63762
FJ998015	81	63614
FJ998015	82	63298
FJ998015	83	63166
FJ998015	84	62954
FJ998015	85	62459
FJ998015	86	62151
FJ998015	87	61704
FJ998015	88	62278
FJ998015	89	68894
FJ998015	90	69328
FJ998015	91	69550
FJ998015	92	69848
FJ998015	93	70203
FJ998015	94	70409
FJ998015	95	70819
FJ998015	96	70213
FJ998015	97	70033
FJ998015	98	69869
FJ998015	99	69669
FJ998015	100	69914
FJ998015	101	69650
FJ998015	102	69362
FJ998015	103	69708
FJ998015	104	70107
FJ998015	105	70226
FJ998015	106	72713
FJ998015	107	73085
FJ998015	108	73452
FJ998015	109	73879
FJ998015	110	74102
FJ998015	111	74559
FJ998015	112	74842
FJ998015	113	75072
FJ998015	114	75456
FJ998015	115	75485
FJ998015	116	75560
FJ998015	117	75235
FJ998015	118	74415
FJ998015	119	74504
FJ998015	120	74719
FJ998015	121	74933
FJ998015	122	74627
FJ998015	123	74239
FJ998015	124	74461
FJ998015	125	74610
FJ998015	126	74575
FJ998015	127	74550
FJ998015	128	73988
FJ998015	129	74113
FJ998015	130	74415
FJ998015	131	74348
FJ998015	132	74505
FJ998015	133	74660
FJ998015	134	74502
FJ998015	135	74668
FJ998015	136	74754
FJ998015	137	74451
FJ998015	138	74453
FJ998015	139	74220
FJ998015	140	74359
FJ998015	141	52399
FJ998015	142	51285
FJ998015	143	51475
FJ998015	144	50540
FJ998015	145	50574
FJ998015	146	50357
FJ998015	147	50341
FJ998015	148	50572
FJ998015	149	49676
FJ998015	150	50231
FJ998015	151	50337
FJ998015	152	50609
FJ998015	153	51047
FJ998015	154	50989
FJ998015	155	51129
FJ998015	156	50752
FJ998015	157	50534
FJ998015	158	50534
FJ998015	159	50544
FJ998015	160	49727
FJ998015	161	49564
FJ998015	162	49495
FJ998015	163	49681
FJ998015	164	49452
FJ998015	165	49226
FJ998015	166	49488
FJ998015	167	49437
FJ998015	168	49554
FJ998015	169	49593
FJ998015	170	49571
FJ998015	171	49802
FJ998015	172	49494
FJ998015	173	49186
FJ998015	174	49079
FJ998015	175	49440
FJ998015	176	49126
FJ998015	177	48955
FJ998015	178	49056
FJ998015	179	48998
FJ998015	180	48800
FJ998015	181	49023
FJ998015	182	49150
FJ998015	183	48904
FJ998015	184	48769
FJ998015	185	48832
FJ998015	186	48777
FJ998015	187	48399
FJ998015	188	48190
FJ998015	189	48261
FJ998015	190	48378
FJ998015	191	48200
FJ998015	192	48147
FJ998015	193	47968
FJ998015	194	47576
FJ998015	195	47473
FJ998015	196	47280
FJ998015	197	46931
FJ998015	198	46744
FJ998015	199	46247
FJ998015	200	46063
FJ998015	201	45737
FJ998015	202	46517
FJ998015	203	46262
FJ998015	204	45987
FJ998015	205	45646
FJ998015	206	45468
FJ998015	207	44795
FJ998015	208	46106
FJ998015	209	46054
FJ998015	210	45834
FJ998015	211	45995
FJ998015	212	45842
FJ998015	213	45599
FJ998015	214	45410
FJ998015	215	45138
FJ998015	216	44670
FJ998015	217	44160
FJ998015	218	43824
FJ998015	219	43218
FJ998015	220	44011
FJ998015	221	43823
FJ998015	222	43424
FJ998015	223	43260
FJ998015	224	43161
FJ998015	225	42964
FJ998015	226	42749
FJ998015	227	42445
FJ998015	228	42481
FJ998015	229	42321
FJ998015	230	41929
FJ998015	231	41857
FJ998015	232	41265
FJ998015	233	40898
FJ998015	234	40646
FJ998015	235	40578
FJ998015	236	40628
FJ998015	237	40298
FJ998015	238	40019
FJ998015	239	39438
FJ998015	240	37966
FJ998015	241	37652
FJ998015	242	37814
FJ998015	243	37946
FJ998015	244	39100
FJ998015	245	39359
FJ998015	246	39214
FJ998015	247	38968
FJ998015	248	38798
FJ998015	249	38308
FJ998015	250	37992
FJ998015	251	37746
FJ998015	252	37659
FJ998015	253	37865
FJ998015	254	37757
FJ998015	255	37577
FJ998015	256	37475
FJ998015	257	37438
FJ998015	258	37381
FJ998015	259	37177
FJ998015	260	36737
FJ998015	261	36629
FJ998015	262	36280
FJ998015	263	36168
FJ998015	264	36437
FJ998015	265	36267
FJ998015	266	36324
FJ998015	267	36187
FJ998015	268	36117
FJ998015	269	36216
FJ998015	270	35967
FJ998015	271	35605
FJ998015	272	35225
FJ998015	273	33638
FJ998015	274	33765
FJ998015	275	34782
FJ998015	276	34976
FJ998015	277	35332
FJ998015	278	35472
FJ998015	279	35720
FJ998015	280	35409
FJ998015	281	35228
FJ998015	282	35286
FJ998015	283	35239
FJ998015	284	35824
FJ998015	285	35931
FJ998015	286	36052
FJ998015	287	36097
FJ998015	288	36025
FJ998015	289	36141
FJ998015	290	35875
FJ998015	291	35834
FJ998015	292	35788
FJ998015	293	35612
FJ998015	294	34871
FJ998015	295	34892
FJ998015	296	34832
FJ998015	297	34886
FJ998015	298	34935
FJ998015	299	34725
FJ998015	300	34256
FJ998015	301	34293
FJ998015	302	34471
FJ998015	303	34575
FJ998015	304	34307
FJ998015	305	34289
FJ998015	306	34009
FJ998015	307	34205
FJ998015	308	34142
FJ998015	309	34220
FJ998015	310	34459
FJ998015	311	34371
FJ998015	312	34363
FJ998015	313	34561
FJ998015	314	34373
FJ998015	315	34334
FJ998015	316	34265
FJ998015	317	34266
FJ998015	318	34571
FJ998015	319	34666
FJ998015	320	34721
FJ998015	321	34769
FJ998015	322	34632
FJ998015	323	34676
FJ998015	324	34556
FJ998015	325	34478
FJ998015	326	34556
FJ998015	327	34721
FJ998015	328	34974
FJ998015	329	34825
FJ998015	330	33510
FJ998015	331	33695
FJ998015	332	33567
FJ998015	333	33548
FJ998015	334	35595
FJ998015	335	36030
FJ998015	336	36184
FJ998015	337	36598
FJ998015	338	36770
FJ998015	339	37107
FJ998015	340	37105
FJ998015	341	36822
FJ998015	342	32067
FJ998015	343	32642
FJ998015	344	32831
FJ998015	345	32832
FJ998015	346	33067
FJ998015	347	33459
FJ998015	348	33941
FJ998015	349	34491
FJ998015	350	34489
FJ998015	351	34486
FJ998015	352	34936
FJ998015	353	35642
FJ998015	354	35799
FJ998015	355	38989
FJ998015	356	39536
FJ998015	357	40011
FJ998015	358	40391
FJ998015	359	40674
FJ998015	360	40857
FJ998015	361	41047
FJ998015	362	41312
FJ998015	363	41549
FJ998015	364	41611
FJ998015	365	41862
FJ998015	366	41917
FJ998015	367	41964
FJ998015	368	42028
FJ998015	369	42276
FJ998015	370	42180
FJ998015	371	42202
FJ998015	372	42103
FJ998015	373	42104
FJ998015	374	41934
FJ998015	375	41819
FJ998015	376	41683
FJ998015	377	41708
FJ998015	378	41495
FJ998015	379	41506
FJ998015	380	41400
FJ998015	381	41392
FJ998015	382	41325
FJ998015	383	41356
FJ998015	384	40695
FJ998015	385	40787
FJ998015	386	40807
FJ998015	387	40693
FJ998015	388	40961
FJ998015	389	40712
FJ998015	390	40420
FJ998015	391	40047
FJ998015	392	39672
FJ998015	393	38926
FJ998015	394	38219
FJ998015	395	37801
FJ998015	396	37501
FJ998015	397	37668
FJ998015	398	38110
FJ998015	399	37874
FJ998015	400	37515
FJ998015	401	37395
FJ998015	402	37264
FJ998015	403	36909
FJ998015	404	36561
FJ998015	405	35721
FJ998015	406	35481
FJ998015	407	35271
FJ998015	408	27868
FJ998015	409	27588
FJ998015	410	27330
FJ998015	411	27253
FJ998015	412	27252
FJ998015	413	27251
FJ998015	414	27108
FJ998015	415	27106
FJ998015	416	27106
FJ998015	417	27107
FJ998015	418	27530
FJ998015	419	27530
FJ998015	420	27530
FJ998015	421	27529
FJ998015	422	27836
FJ998015	423	28039
FJ998015	424	38013
FJ998015	425	38409
FJ998015	426	38601
FJ998015	427	39039
FJ998015	428	39261
FJ998015	429	39986
FJ998015	430	40310
FJ998015	431	40506
FJ998015	432	40676
FJ998015	433	41148
FJ998015	434	41526
FJ998015	435	41838
FJ998015	436	42181
FJ998015	437	42341
FJ998015	438	42576
FJ998015	439	42501
FJ998015	440	42257
FJ998015	441	42410
FJ998015	442	42077
FJ998015	443	42400
FJ998015	444	42093
FJ998015	445	42189
FJ998015	446	42279
FJ998015	447	42243
FJ998015	448	42491
FJ998015	449	42468
FJ998015	450	42249
FJ998015	451	42420
FJ998015	452	42632
FJ998015	453	42977
FJ998015	454	42751
FJ998015	455	42697
FJ998015	456	42771
FJ998015	457	42653
FJ998015	458	42416
FJ998015	459	42587
FJ998015	460	42123
FJ998015	461	41943
FJ998015	462	41966
FJ998015	463	41876
FJ998015	464	41794
FJ998015	465	41641
FJ998015	466	41709
FJ998015	467	41641
FJ998015	468	41507
FJ998015	469	41160
FJ998015	470	40799
FJ998015	471	40608
FJ998015	472	40322
FJ998015	473	40087
FJ998015	474	39855
FJ998015	475	39484
FJ998015	476	39326
FJ998015	477	39017
FJ998015	478	38587
FJ998015	479	38168
FJ998015	480	36546
FJ998015	481	36274
FJ998015	482	35959
FJ998015	483	35804
FJ998015	484	38411
FJ998015	485	38413
FJ998015	486	38109
FJ998015	487	37832
FJ998015	488	37429
FJ998015	489	37155
FJ998015	490	38108
FJ998015	491	38153
FJ998015	492	37886
FJ998015	493	37596
FJ998015	494	37247
FJ998015	495	37277
FJ998015	496	36922
FJ998015	497	36979
FJ998015	498	36732
FJ998015	499	36700
FJ998015	500	36458
FJ998015	501	36130
FJ998015	502	35983
FJ998015	503	35803
FJ998015	504	35280
FJ998015	505	35244
FJ998015	506	35240
FJ998015	507	34878
FJ998015	508	34738
FJ998015	509	34613
FJ998015	510	34525
FJ998015	511	34470
FJ998015	512	34452
FJ998015	513	34386
FJ998015	514	34151
FJ998015	515	34099
FJ998015	516	33905
FJ998015	517	33735
FJ998015	518	33920
FJ998015	519	33500
FJ998015	520	33368
FJ998015	521	33333
FJ998015	522	33529
FJ998015	523	33621
FJ998015	524	33492
FJ998015	525	33467
FJ998015	526	33191
FJ998015	527	33256
FJ998015	528	33103
FJ998015	529	32692
FJ998015	530	32597
FJ998015	531	32299
FJ998015	532	32422
FJ998015	533	32385
FJ998015	534	32445
FJ998015	535	32751
FJ998015	536	32636
FJ998015	537	32499
FJ998015	538	32425
FJ998015	539	32505
FJ998015	540	32476
FJ998015	541	32202
FJ998015	542	32026
FJ998015	543	31904
FJ998015	544	31826
FJ998015	545	31784
FJ998015	546	31803
FJ998015	547	31924
FJ998015	548	32090
FJ998015	549	31983
FJ998015	550	31997
FJ998015	551	31962
FJ998015	552	32197
FJ998015	553	32259
FJ998015	554	32218
FJ998015	555	32215
FJ998015	556	32344
FJ998015	557	32493
FJ998015	558	32887
FJ998015	559	32793
FJ998015	560	32813
FJ998015	561	33099
FJ998015	562	33325
FJ998015	563	33083
FJ998015	564	32999
FJ998015	565	33121
FJ998015	566	33165
FJ998015	567	33008
FJ998015	568	33001
FJ998015	569	32948
FJ998015	570	33111
FJ998015	571	33070
FJ998015	572	33376
FJ998015	573	33068
FJ998015	574	33106
FJ998015	575	33400
FJ998015	576	33364
FJ998015	577	33623
FJ998015	578	33280
FJ998015	579	32486
FJ998015	580	32165
FJ998015	581	32428
FJ998015	582	32419
FJ998015	583	33669
FJ998015	584	33968
FJ998015	585	34026
FJ998015	586	34045
FJ998015	587	34334
FJ998015	588	34569
FJ998015	589	34925
FJ998015	590	35354
FJ998015	591	35546
FJ998015	592	35523
FJ998015	593	35875
FJ998015	594	36045
FJ998015	595	36172
FJ998015	596	36336
FJ998015	597	36574
FJ998015	598	36758
FJ998015	599	36553
FJ998015	600	34934
FJ998015	601	35291
FJ998015	602	35221
FJ998015	603	35152
FJ998015	604	36021
FJ998015	605	36159
FJ998015	606	36425
FJ998015	607	36808
FJ998015	608	37159
FJ998015	609	37637
FJ998015	610	38090
FJ998015	611	38507
FJ998015	612	38497
FJ998015	613	38560
FJ998015	614	38774
FJ998015	615	37989
FJ998015	616	38316
FJ998015	617	38633
FJ998015	618	38842
FJ998015	619	39479
FJ998015	620	39737
FJ998015	621	40057
FJ998015	622	39530
FJ998015	623	39790
FJ998015	624	39924
FJ998015	625	40204
FJ998015	626	40689
FJ998015	627	40882
FJ998015	628	40864
FJ998015	629	40960
FJ998015	630	41027
FJ998015	631	40982
FJ998015	632	41028
FJ998015	633	41316
FJ998015	634	41476
FJ998015	635	41557
FJ998015	636	41726
FJ998015	637	41678
FJ998015	638	41669
FJ998015	639	41860
FJ998015	640	41880
FJ998015	641	42280
FJ998015	642	41895
FJ998015	643	41892
FJ998015	644	42408
FJ998015	645	42154
FJ998015	646	42040
FJ998015	647	41962
FJ998015	648	41722
FJ998015	649	41834
FJ998015	650	41771
FJ998015	651	42101
FJ998015	652	41818
FJ998015	653	41936
FJ998015	654	41934
FJ998015	655	41901
FJ998015	656	42079
FJ998015	657	41905
FJ998015	658	41823
FJ998015	659	41860
FJ998015	660	41756
FJ998015	661	41733
FJ998015	662	41562
FJ998015	663	41459
FJ998015	664	41176
FJ998015	665	41041
FJ998015	666	41323
FJ998015	667	41156
FJ998015	668	41343
FJ998015	669	41003
FJ998015	670	41176
FJ998015	671	41109
FJ998015	672	41113
FJ998015	673	41054
FJ998015	674	40922
FJ998015	675	41017
FJ998015	676	41175
FJ998015	677	41306
FJ998015	678	41241
FJ998015	679	41092
FJ998015	680	41254
FJ998015	681	41331
FJ998015	682	41498
FJ998015	683	41174
FJ998015	684	41068
FJ998015	685	40980
FJ998015	686	40953
FJ998015	687	40850
FJ998015	688	41224
FJ998015	689	41545
FJ998015	690	41419
FJ998015	691	41340
FJ998015	692	41434
FJ998015	693	41374
FJ998015	694	41367
FJ998015	695	41558
FJ998015	696	41195
FJ998015	697	41304
FJ998015	698	41416
FJ998015	699	41493
FJ998015	700	41273
FJ998015	701	41290
FJ998015	702	41262
FJ998015	703	41640
FJ998015	704	41494
FJ998015	705	41529
FJ998015	706	41647
FJ998015	707	41740
FJ998015	708	41799
FJ998015	709	41618
FJ998015	710	41391
FJ998015	711	41700
FJ998015	712	40886
FJ998015	713	40750
FJ998015	714	41089
FJ998015	715	40858
FJ998015	716	40862
FJ998015	717	40810
FJ998015	718	40917
FJ998015	719	40888
FJ998015	720	41087
FJ998015	721	41217
FJ998015	722	41100
FJ998015	723	41077
FJ998015	724	41176
FJ998015	725	41172
FJ998015	726	41135
FJ998015	727	41307
FJ998015	728	40971
FJ998015	729	40968
FJ998015	730	40829
FJ998015	731	40679
FJ998015	732	40704
FJ998015	733	40783
FJ998015	734	40605
FJ998015	735	40363
FJ998015	736	40324
