#chr	pos	coverage
NC_001489	293	175
NC_001489	294	176
NC_001489	295	176
NC_001489	296	176
NC_001489	297	175
NC_001489	298	175
NC_001489	299	175
NC_001489	300	176
NC_001489	301	176
NC_001489	302	174
NC_001489	303	174
NC_001489	304	175
NC_001489	305	175
NC_001489	306	174
NC_001489	307	174
NC_001489	308	175
NC_001489	309	174
NC_001489	310	171
NC_001489	311	171
NC_001489	312	174
NC_001489	313	173
NC_001489	314	175
NC_001489	315	176
NC_001489	316	176
NC_001489	317	176
NC_001489	318	163
NC_001489	319	174
NC_001489	320	175
NC_001489	321	175
NC_001489	322	173
NC_001489	323	174
NC_001489	324	175
NC_001489	325	176
NC_001489	326	175
NC_001489	327	175
NC_001489	328	175
NC_001489	329	176
NC_001489	330	176
NC_001489	331	170
NC_001489	332	176
NC_001489	333	176
NC_001489	334	176
NC_001489	335	176
NC_001489	336	176
NC_001489	337	176
NC_001489	338	175
NC_001489	339	175
NC_001489	340	173
NC_001489	341	173
NC_001489	342	175
NC_001489	343	174
NC_001489	344	175
NC_001489	345	175
NC_001489	346	176
NC_001489	347	176
NC_001489	348	175
NC_001489	349	176
NC_001489	350	175
NC_001489	351	176
NC_001489	352	175
NC_001489	353	174
NC_001489	354	175
NC_001489	355	174
NC_001489	356	175
NC_001489	357	176
NC_001489	358	175
NC_001489	359	176
NC_001489	360	175
NC_001489	361	176
NC_001489	362	176
NC_001489	363	175
NC_001489	364	176
NC_001489	365	176
NC_001489	366	176
NC_001489	367	176
NC_001489	368	176
NC_001489	369	176
NC_001489	370	175
NC_001489	371	176
NC_001489	372	175
NC_001489	373	174
NC_001489	374	173
NC_001489	375	173
NC_001489	376	175
NC_001489	377	175
NC_001489	378	176
NC_001489	379	175
NC_001489	380	175
NC_001489	381	174
NC_001489	382	176
NC_001489	383	176
NC_001489	384	176
NC_001489	385	173
NC_001489	386	175
NC_001489	387	176
NC_001489	388	176
NC_001489	389	172
NC_001489	390	175
NC_001489	391	171
NC_001489	392	172
NC_001489	393	173
NC_001489	394	175
NC_001489	395	174
NC_001489	396	175
NC_001489	397	174
NC_001489	398	174
NC_001489	399	174
NC_001489	400	174
NC_001489	401	173
NC_001489	402	173
NC_001489	403	173
NC_001489	404	174
NC_001489	405	174
NC_001489	406	174
NC_001489	407	173
NC_001489	408	173
NC_001489	409	174
NC_001489	410	174
NC_001489	411	173
NC_001489	412	173
NC_001489	413	172
NC_001489	414	170
NC_001489	415	171
NC_001489	416	173
NC_001489	417	173
NC_001489	418	173
NC_001489	419	173
NC_001489	420	172
NC_001489	421	171
NC_001489	422	171
NC_001489	423	172
NC_001489	424	172
NC_001489	425	171
NC_001489	426	172
NC_001489	427	173
NC_001489	428	173
NC_001489	429	172
NC_001489	430	169
NC_001489	431	173
NC_001489	432	173
NC_001489	433	169
