#chr	pos	coverage
NC_001489	292	110
NC_001489	293	57636
NC_001489	294	58050
NC_001489	295	58891
NC_001489	296	59259
NC_001489	297	59473
NC_001489	298	59671
NC_001489	299	60218
NC_001489	300	60641
NC_001489	301	60941
NC_001489	302	61282
NC_001489	303	62628
NC_001489	304	62803
NC_001489	305	63004
NC_001489	306	63402
NC_001489	307	63883
NC_001489	308	64176
NC_001489	309	66354
NC_001489	310	66667
NC_001489	311	67929
NC_001489	312	68024
NC_001489	313	68484
NC_001489	314	68869
NC_001489	315	69213
NC_001489	316	69258
NC_001489	317	69338
NC_001489	318	69328
NC_001489	319	69979
NC_001489	320	70160
NC_001489	321	70361
NC_001489	322	70522
NC_001489	323	71078
NC_001489	324	71594
NC_001489	325	71861
NC_001489	326	72063
NC_001489	327	72632
NC_001489	328	72790
NC_001489	329	73014
NC_001489	330	74053
NC_001489	331	74062
NC_001489	332	74214
NC_001489	333	74375
NC_001489	334	74697
NC_001489	335	74471
NC_001489	336	74737
NC_001489	337	74963
NC_001489	338	75095
NC_001489	339	74543
NC_001489	340	74647
NC_001489	341	74908
NC_001489	342	75307
NC_001489	343	76057
NC_001489	344	76277
NC_001489	345	76074
NC_001489	346	75954
NC_001489	347	76032
NC_001489	348	76217
NC_001489	349	76524
NC_001489	350	78729
NC_001489	351	77753
NC_001489	352	78803
NC_001489	353	78363
NC_001489	354	78417
NC_001489	355	78677
NC_001489	356	78520
NC_001489	357	79350
NC_001489	358	78903
NC_001489	359	78376
NC_001489	360	78692
NC_001489	361	78756
NC_001489	362	79235
NC_001489	363	79429
NC_001489	364	80139
NC_001489	365	80112
NC_001489	366	80565
NC_001489	367	80724
NC_001489	368	80629
NC_001489	369	79445
NC_001489	370	79233
NC_001489	371	79911
NC_001489	372	79573
NC_001489	373	79187
NC_001489	374	78913
NC_001489	375	80085
NC_001489	376	80192
NC_001489	377	80346
NC_001489	378	79979
NC_001489	379	79771
NC_001489	380	79536
NC_001489	381	79398
NC_001489	382	79915
NC_001489	383	79097
NC_001489	384	79220
NC_001489	385	79449
NC_001489	386	79261
NC_001489	387	79268
NC_001489	388	79646
NC_001489	389	78946
NC_001489	390	78980
NC_001489	391	79186
NC_001489	392	77802
NC_001489	393	77604
NC_001489	394	77836
NC_001489	395	77437
NC_001489	396	77585
NC_001489	397	78192
NC_001489	398	77444
NC_001489	399	77103
NC_001489	400	76680
NC_001489	401	76899
NC_001489	402	77488
NC_001489	403	76893
NC_001489	404	77288
NC_001489	405	78312
NC_001489	406	77737
NC_001489	407	78138
NC_001489	408	78028
NC_001489	409	78231
NC_001489	410	78289
NC_001489	411	78333
NC_001489	412	77671
NC_001489	413	76729
NC_001489	414	77466
NC_001489	415	77432
NC_001489	416	77269
NC_001489	417	76987
NC_001489	418	77084
NC_001489	419	76270
NC_001489	420	76176
NC_001489	421	76075
NC_001489	422	58535
NC_001489	423	58899
NC_001489	424	58778
NC_001489	425	58092
NC_001489	426	59156
NC_001489	427	58628
NC_001489	428	58599
NC_001489	429	58954
NC_001489	430	58734
NC_001489	431	59230
NC_001489	432	59045
NC_001489	433	58813
NC_001489	434	58747
NC_001489	435	58937
NC_001489	436	59255
NC_001489	437	57878
NC_001489	438	58303
NC_001489	439	58329
NC_001489	440	58035
NC_001489	441	57406
NC_001489	442	57815
NC_001489	443	57750
NC_001489	444	57828
NC_001489	445	57774
NC_001489	446	57440
NC_001489	447	57342
NC_001489	448	57235
NC_001489	449	57546
NC_001489	450	56282
NC_001489	451	56381
NC_001489	452	56206
NC_001489	453	56388
NC_001489	454	55808
NC_001489	455	56216
NC_001489	456	56713
NC_001489	457	56854
NC_001489	458	56021
NC_001489	459	55526
NC_001489	460	54935
NC_001489	461	54842
NC_001489	462	54676
NC_001489	463	54715
NC_001489	464	54693
NC_001489	465	54513
NC_001489	466	55314
NC_001489	467	55670
NC_001489	468	56014
NC_001489	469	56205
NC_001489	470	55159
NC_001489	471	55142
NC_001489	472	55579
NC_001489	473	55406
NC_001489	474	55059
NC_001489	475	54728
NC_001489	476	55901
NC_001489	477	55602
NC_001489	478	55502
NC_001489	479	56542
NC_001489	480	56480
NC_001489	481	56320
NC_001489	482	56585
NC_001489	483	56757
NC_001489	484	57044
NC_001489	485	56262
NC_001489	486	56394
NC_001489	487	55957
NC_001489	488	55946
NC_001489	489	56240
NC_001489	490	55998
NC_001489	491	55595
NC_001489	492	55496
NC_001489	493	54483
NC_001489	494	55024
NC_001489	495	55160
NC_001489	496	54613
NC_001489	497	54476
NC_001489	498	54725
NC_001489	499	54580
NC_001489	500	54395
NC_001489	501	52430
NC_001489	502	52468
NC_001489	503	52185
NC_001489	504	52253
NC_001489	505	51933
NC_001489	506	51908
NC_001489	507	51910
NC_001489	508	51519
NC_001489	509	51217
NC_001489	510	51801
NC_001489	511	51003
NC_001489	512	50893
NC_001489	513	50695
NC_001489	514	51420
NC_001489	515	50355
NC_001489	516	50722
NC_001489	517	50773
NC_001489	518	50777
NC_001489	519	51207
NC_001489	520	50980
NC_001489	521	50892
NC_001489	522	50474
NC_001489	523	50532
NC_001489	524	50894
NC_001489	525	50168
NC_001489	526	49262
NC_001489	527	49168
NC_001489	528	48976
NC_001489	529	49058
NC_001489	530	48031
NC_001489	531	47983
NC_001489	532	49051
NC_001489	533	48866
NC_001489	534	48494
NC_001489	535	48124
NC_001489	536	48083
NC_001489	537	48765
NC_001489	538	48402
NC_001489	539	47891
NC_001489	540	48022
NC_001489	541	48203
NC_001489	542	48214
NC_001489	543	47684
NC_001489	544	47546
NC_001489	545	47368
NC_001489	546	47738
NC_001489	547	47134
NC_001489	548	47357
NC_001489	549	47110
NC_001489	550	47187
NC_001489	551	47075
NC_001489	552	47105
NC_001489	553	46278
NC_001489	554	46007
NC_001489	555	45746
NC_001489	556	45255
NC_001489	557	45743
NC_001489	558	45389
NC_001489	559	45827
NC_001489	560	45234
NC_001489	561	45327
NC_001489	562	45043
NC_001489	563	44900
NC_001489	564	45560
NC_001489	565	44824
NC_001489	566	44708
NC_001489	567	44619
NC_001489	568	44582
NC_001489	569	44420
NC_001489	570	44772
NC_001489	571	44711
NC_001489	572	43241
NC_001489	573	43010
NC_001489	574	42775
NC_001489	575	42602
NC_001489	576	42525
NC_001489	577	41063
NC_001489	578	41206
NC_001489	579	40944
NC_001489	580	40397
NC_001489	581	40690
NC_001489	582	40394
NC_001489	583	40531
NC_001489	584	40275
NC_001489	585	40208
NC_001489	586	39686
NC_001489	587	39190
NC_001489	588	39110
NC_001489	589	38752
NC_001489	590	38423
NC_001489	591	38290
NC_001489	592	38290
NC_001489	593	37490
NC_001489	594	36843
NC_001489	595	36605
NC_001489	596	36616
NC_001489	597	36631
NC_001489	598	36552
NC_001489	599	36616
NC_001489	600	35274
NC_001489	601	35081
NC_001489	602	34906
NC_001489	603	34837
NC_001489	604	34651
NC_001489	605	34283
NC_001489	606	33731
NC_001489	607	32966
NC_001489	608	32554
NC_001489	609	32579
NC_001489	610	32568
NC_001489	611	32306
NC_001489	612	32063
NC_001489	613	31912
NC_001489	614	31880
NC_001489	615	31698
NC_001489	616	31266
NC_001489	617	28952
NC_001489	618	28289
NC_001489	619	27657
NC_001489	620	27215
NC_001489	621	26756
NC_001489	622	26069
NC_001489	623	25939
NC_001489	624	25482
NC_001489	625	25434
NC_001489	626	25099
NC_001489	627	24512
NC_001489	628	24192
NC_001489	629	23989
NC_001489	630	22868
NC_001489	631	22628
NC_001489	632	21837
NC_001489	633	21010
NC_001489	634	20730
NC_001489	635	20364
NC_001489	636	20099
NC_001489	637	19691
NC_001489	638	19453
NC_001489	639	19238
NC_001489	640	18592
NC_001489	641	18517
NC_001489	642	18358
NC_001489	643	18186
NC_001489	644	17928
NC_001489	645	16474
NC_001489	646	16189
NC_001489	647	15973
NC_001489	648	15937
NC_001489	649	14650
NC_001489	650	14426
NC_001489	651	14281
NC_001489	652	13770
NC_001489	653	13498
NC_001489	654	13286
NC_001489	655	12994
NC_001489	656	12953
NC_001489	657	11697
NC_001489	658	11469
NC_001489	659	11287
NC_001489	660	11052
NC_001489	661	10968
NC_001489	662	10401
NC_001489	663	10278
NC_001489	664	9799
NC_001489	665	9004
NC_001489	666	8565
NC_001489	667	7555
NC_001489	668	6231
NC_001489	669	5922
NC_001489	670	5776
NC_001489	671	5617
NC_001489	672	5501
NC_001489	673	5235
NC_001489	674	3377
NC_001489	675	2970
NC_001489	676	2803
NC_001489	677	2756
NC_001489	678	2741
NC_001489	679	2736
NC_001489	680	2654
NC_001489	681	2620
NC_001489	682	2591
NC_001489	683	2525
NC_001489	684	2420
NC_001489	685	2402
NC_001489	686	2392
NC_001489	687	2277
NC_001489	688	2124
NC_001489	689	2067
NC_001489	690	2045
NC_001489	691	2031
NC_001489	692	2009
NC_001489	693	1895
NC_001489	694	1790
NC_001489	695	1777
NC_001489	696	1770
NC_001489	697	1688
NC_001489	698	1669
NC_001489	699	1617
NC_001489	700	1593
NC_001489	701	1499
NC_001489	702	1452
NC_001489	703	1438
NC_001489	704	1413
NC_001489	705	1379
NC_001489	706	1378
NC_001489	707	1367
NC_001489	708	1338
NC_001489	709	1325
NC_001489	710	1318
NC_001489	711	1269
NC_001489	712	1219
NC_001489	713	1158
NC_001489	714	1050
NC_001489	715	1039
NC_001489	716	1017
NC_001489	717	1021
NC_001489	718	1010
NC_001489	719	960
NC_001489	720	963
NC_001489	721	959
NC_001489	722	951
NC_001489	723	923
NC_001489	724	922
NC_001489	725	905
NC_001489	726	844
NC_001489	727	841
NC_001489	728	844
NC_001489	729	848
NC_001489	730	833
NC_001489	731	832
NC_001489	732	830
NC_001489	733	820
NC_001489	734	821
NC_001489	735	816
NC_001489	736	808
NC_001489	737	798
NC_001489	738	793
NC_001489	739	785
NC_001489	740	778
NC_001489	741	774
NC_001489	742	784
NC_001489	743	768
NC_001489	744	772
NC_001489	745	775
NC_001489	746	767
NC_001489	747	771
NC_001489	748	781
NC_001489	749	768
NC_001489	750	766
NC_001489	751	755
NC_001489	752	732
NC_001489	753	738
NC_001489	754	739
NC_001489	755	738
NC_001489	756	762
NC_001489	757	765
NC_001489	758	760
NC_001489	759	757
NC_001489	760	746
NC_001489	761	743
NC_001489	762	740
NC_001489	763	752
NC_001489	764	753
NC_001489	765	752
NC_001489	766	756
NC_001489	767	762
NC_001489	768	770
NC_001489	769	769
NC_001489	770	769
NC_001489	771	769
NC_001489	772	765
NC_001489	773	763
NC_001489	774	753
NC_001489	775	767
NC_001489	776	752
NC_001489	777	752
NC_001489	778	774
NC_001489	779	774
NC_001489	780	784
NC_001489	781	776
NC_001489	782	779
NC_001489	783	783
NC_001489	784	778
NC_001489	785	786
NC_001489	786	766
NC_001489	787	776
NC_001489	788	780
NC_001489	789	786
NC_001489	790	786
NC_001489	791	789
NC_001489	792	783
NC_001489	793	773
NC_001489	794	788
NC_001489	795	787
NC_001489	796	791
NC_001489	797	791
NC_001489	798	790
NC_001489	799	786
NC_001489	800	780
NC_001489	801	781
NC_001489	802	784
NC_001489	803	781
NC_001489	804	788
NC_001489	805	786
NC_001489	806	796
NC_001489	807	802
NC_001489	808	801
NC_001489	809	791
NC_001489	810	788
NC_001489	811	787
NC_001489	812	790
NC_001489	813	798
NC_001489	814	794
NC_001489	815	802
NC_001489	816	801
NC_001489	817	794
NC_001489	818	798
NC_001489	819	788
NC_001489	820	792
NC_001489	821	790
NC_001489	822	795
NC_001489	823	797
NC_001489	824	786
NC_001489	825	781
NC_001489	826	780
NC_001489	827	769
NC_001489	828	765
NC_001489	829	758
NC_001489	830	752
NC_001489	831	745
NC_001489	832	747
NC_001489	833	751
NC_001489	834	764
NC_001489	835	753
NC_001489	836	753
NC_001489	837	748
NC_001489	838	745
NC_001489	839	745
NC_001489	840	740
NC_001489	841	743
NC_001489	842	738
NC_001489	843	738
NC_001489	844	747
NC_001489	845	729
NC_001489	846	733
NC_001489	847	734
NC_001489	848	733
NC_001489	849	742
NC_001489	850	732
NC_001489	851	732
NC_001489	852	733
NC_001489	853	731
NC_001489	854	727
NC_001489	855	727
NC_001489	856	717
NC_001489	857	714
NC_001489	858	706
NC_001489	859	705
NC_001489	860	721
NC_001489	861	715
NC_001489	862	707
NC_001489	863	705
NC_001489	864	700
NC_001489	865	698
NC_001489	866	692
NC_001489	867	706
NC_001489	868	700
NC_001489	869	693
NC_001489	870	687
NC_001489	871	682
NC_001489	872	671
NC_001489	873	666
NC_001489	874	667
NC_001489	875	665
NC_001489	876	667
NC_001489	877	664
NC_001489	878	665
NC_001489	879	660
NC_001489	880	655
NC_001489	881	661
NC_001489	882	655
NC_001489	883	655
NC_001489	884	656
NC_001489	885	658
NC_001489	886	664
NC_001489	887	648
NC_001489	888	653
NC_001489	889	654
NC_001489	890	649
NC_001489	891	656
NC_001489	892	650
NC_001489	893	635
NC_001489	894	630
NC_001489	895	635
NC_001489	896	628
NC_001489	897	628
NC_001489	898	630
NC_001489	899	623
NC_001489	900	626
NC_001489	901	625
NC_001489	902	618
NC_001489	903	616
NC_001489	904	620
NC_001489	905	620
NC_001489	906	624
NC_001489	907	609
NC_001489	908	607
NC_001489	909	613
NC_001489	910	626
NC_001489	911	624
NC_001489	912	626
NC_001489	913	632
NC_001489	914	635
NC_001489	915	634
NC_001489	916	618
NC_001489	917	624
NC_001489	918	619
NC_001489	919	614
NC_001489	920	625
NC_001489	921	630
NC_001489	922	626
NC_001489	923	630
NC_001489	924	629
NC_001489	925	630
NC_001489	926	629
NC_001489	927	641
NC_001489	928	629
NC_001489	929	620
NC_001489	930	626
