#chr	pos	coverage
NC_001607	61	72
NC_001607	62	15166
NC_001607	63	15290
NC_001607	64	15376
NC_001607	65	15443
NC_001607	66	15512
NC_001607	67	15597
NC_001607	68	15650
NC_001607	69	15687
NC_001607	70	15724
NC_001607	71	15899
NC_001607	72	16027
NC_001607	73	16048
NC_001607	74	16100
NC_001607	75	16329
NC_001607	76	16441
NC_001607	77	16493
NC_001607	78	16558
NC_001607	79	16641
NC_001607	80	16661
NC_001607	81	16711
NC_001607	82	16711
NC_001607	83	16740
NC_001607	84	16748
NC_001607	85	16780
NC_001607	86	16823
NC_001607	87	17038
NC_001607	88	17083
NC_001607	89	17184
NC_001607	90	17137
NC_001607	91	17176
NC_001607	92	17268
NC_001607	93	17430
NC_001607	94	17474
NC_001607	95	17461
NC_001607	96	17532
NC_001607	97	17532
NC_001607	98	17649
NC_001607	99	17666
NC_001607	100	17680
NC_001607	101	17676
NC_001607	102	17683
NC_001607	103	17695
NC_001607	104	17781
NC_001607	105	17836
NC_001607	106	17806
NC_001607	107	17828
NC_001607	108	17908
NC_001607	109	17892
NC_001607	110	18074
NC_001607	111	18152
NC_001607	112	18132
NC_001607	113	18212
NC_001607	114	17783
NC_001607	115	17728
NC_001607	116	17710
NC_001607	117	17752
NC_001607	118	17781
NC_001607	119	17859
NC_001607	120	17920
NC_001607	121	18025
NC_001607	122	18096
NC_001607	123	18071
NC_001607	124	18017
NC_001607	125	17980
NC_001607	126	17984
NC_001607	127	18058
NC_001607	128	17989
NC_001607	129	18058
NC_001607	130	17975
NC_001607	131	18057
NC_001607	132	18152
NC_001607	133	18317
NC_001607	134	18192
NC_001607	135	18213
NC_001607	136	18225
NC_001607	137	18250
NC_001607	138	18102
NC_001607	139	17965
NC_001607	140	18004
NC_001607	141	18124
NC_001607	142	18236
NC_001607	143	18155
NC_001607	144	18165
NC_001607	145	18112
NC_001607	146	18059
NC_001607	147	18120
NC_001607	148	18161
NC_001607	149	18184
NC_001607	150	18173
NC_001607	151	17718
NC_001607	152	17705
NC_001607	153	17733
NC_001607	154	17567
NC_001607	155	17478
NC_001607	156	17564
NC_001607	157	17354
NC_001607	158	17364
NC_001607	159	17437
NC_001607	160	17072
NC_001607	161	17077
NC_001607	162	16736
NC_001607	163	16778
NC_001607	164	16486
NC_001607	165	16528
NC_001607	166	16479
NC_001607	167	16424
NC_001607	168	16329
NC_001607	169	16292
NC_001607	170	16208
NC_001607	171	16051
NC_001607	172	15979
NC_001607	173	15982
NC_001607	174	15880
NC_001607	175	15972
NC_001607	176	15865
NC_001607	177	15848
NC_001607	178	15803
NC_001607	179	15936
NC_001607	180	15778
NC_001607	181	15568
NC_001607	182	15519
NC_001607	183	15392
NC_001607	184	15526
