#chr	pos	coverage
NC_001607	61	42
NC_001607	62	7725
NC_001607	63	7793
NC_001607	64	7852
NC_001607	65	7875
NC_001607	66	7898
NC_001607	67	7960
NC_001607	68	7988
NC_001607	69	8004
NC_001607	70	8032
NC_001607	71	8124
NC_001607	72	8206
NC_001607	73	8216
NC_001607	74	8248
NC_001607	75	8360
NC_001607	76	8413
NC_001607	77	8436
NC_001607	78	8483
NC_001607	79	8534
NC_001607	80	8544
NC_001607	81	8581
NC_001607	82	8573
NC_001607	83	8586
NC_001607	84	8594
NC_001607	85	8613
NC_001607	86	8633
NC_001607	87	8742
NC_001607	88	8771
NC_001607	89	8827
NC_001607	90	8808
NC_001607	91	8825
NC_001607	92	8887
NC_001607	93	8991
NC_001607	94	9012
NC_001607	95	9000
NC_001607	96	9025
NC_001607	97	9032
NC_001607	98	9112
NC_001607	99	9102
NC_001607	100	9131
NC_001607	101	9129
NC_001607	102	9142
NC_001607	103	9132
NC_001607	104	9176
NC_001607	105	9203
NC_001607	106	9159
NC_001607	107	9180
NC_001607	108	9222
NC_001607	109	9181
NC_001607	110	9266
NC_001607	111	9287
NC_001607	112	9255
NC_001607	113	9282
NC_001607	114	9087
NC_001607	115	9090
NC_001607	116	9072
NC_001607	117	9131
NC_001607	118	9099
NC_001607	119	9122
NC_001607	120	9181
NC_001607	121	9253
NC_001607	122	9320
NC_001607	123	9297
NC_001607	124	9272
NC_001607	125	9267
NC_001607	126	9267
NC_001607	127	9293
NC_001607	128	9271
NC_001607	129	9359
NC_001607	130	9311
NC_001607	131	9362
NC_001607	132	9391
NC_001607	133	9398
NC_001607	134	9394
NC_001607	135	9395
NC_001607	136	9414
NC_001607	137	9422
NC_001607	138	9361
NC_001607	139	9307
NC_001607	140	9318
NC_001607	141	9390
NC_001607	142	9471
NC_001607	143	9437
NC_001607	144	9451
NC_001607	145	9444
NC_001607	146	9418
NC_001607	147	9412
NC_001607	148	9444
NC_001607	149	9498
NC_001607	150	9492
NC_001607	151	9334
NC_001607	152	9354
NC_001607	153	9396
NC_001607	154	9337
NC_001607	155	9307
NC_001607	156	9328
NC_001607	157	9208
NC_001607	158	9234
NC_001607	159	9275
NC_001607	160	9131
NC_001607	161	9138
NC_001607	162	8958
NC_001607	163	8943
NC_001607	164	8914
NC_001607	165	8903
NC_001607	166	8881
NC_001607	167	8868
NC_001607	168	8820
NC_001607	169	8822
NC_001607	170	8803
NC_001607	171	8689
NC_001607	172	8663
NC_001607	173	8669
NC_001607	174	8621
NC_001607	175	8673
NC_001607	176	8631
NC_001607	177	8623
NC_001607	178	8610
NC_001607	179	8709
NC_001607	180	8678
NC_001607	181	8601
NC_001607	182	8581
NC_001607	183	8526
NC_001607	184	8598
NC_001607	185	8595
NC_001607	186	8567
NC_001607	187	8549
NC_001607	188	8481
NC_001607	189	8489
NC_001607	190	8493
NC_001607	191	8420
NC_001607	192	5972
NC_001607	193	5908
NC_001607	194	5704
NC_001607	195	5684
NC_001607	196	5603
NC_001607	197	5549
NC_001607	198	5568
NC_001607	199	5594
NC_001607	200	5612
NC_001607	201	5601
NC_001607	202	5587
NC_001607	203	5667
NC_001607	204	5665
NC_001607	205	5662
NC_001607	206	5675
NC_001607	207	5664
NC_001607	208	5525
NC_001607	209	5575
NC_001607	210	5533
NC_001607	211	5528
NC_001607	212	5507
NC_001607	213	5470
NC_001607	214	5493
NC_001607	215	5449
NC_001607	216	5432
NC_001607	217	5417
